Time,Latitude,Longitude,Altitude,Hdop,Vdop,Pdop,NavigationMode,Satellites,OnTime
2023-05-12T19:05:02Z,31.254709,-81.281372,8,0.70,1.34,1.51,3,15,90
2023-05-12T21:06:41Z,31.254704,-81.281364,2,0.62,0.94,1.11,3,17,90
2023-05-12T23:08:21Z,31.254721,-81.281364,10,0.69,0.87,1.11,3,16,91
2023-05-13T01:09:59Z,31.254692,-81.281334,6,0.74,1.06,1.29,3,14,90
2023-05-13T03:11:39Z,31.254702,-81.281349,3,0.74,1.23,1.44,3,16,90
2023-05-13T05:13:19Z,31.254671,-81.281349,2,0.62,0.94,1.11,3,17,90
2023-05-13T07:14:59Z,31.254723,-81.281357,7,0.64,0.84,1.06,3,17,90
2023-05-13T09:16:38Z,31.254688,-81.281334,5,0.68,1.04,1.25,3,15,90
2023-05-13T11:18:18Z,31.254698,-81.281326,5,0.71,1.10,1.31,3,16,90
2023-05-13T13:19:57Z,31.254709,-81.281372,2,0.67,0.96,1.17,3,16,90
2023-05-13T15:21:36Z,31.254694,-81.281364,-1,0.69,1.10,1.30,3,16,90
2023-05-13T17:23:17Z,31.254719,-81.281311,12,0.80,1.14,1.40,3,13,90
2023-05-13T19:24:56Z,31.254700,-81.281395,-5,0.75,1.34,1.53,3,15,90
2023-05-13T21:26:34Z,31.254684,-81.281364,5,0.68,1.05,1.25,3,16,90
2023-05-13T23:28:14Z,31.254726,-81.281357,14,0.73,1.04,1.27,3,15,90
2023-05-14T01:29:52Z,31.254721,-81.281364,2,0.70,1.01,1.23,3,15,90
2023-05-14T03:31:34Z,31.254654,-81.281349,11,0.68,1.34,1.50,3,15,90
2023-05-14T05:33:13Z,31.254686,-81.281372,1,0.64,0.99,1.18,3,17,90
2023-05-14T07:34:55Z,31.254723,-81.281326,14,0.75,1.24,1.50,3,13,90
2023-05-14T09:36:37Z,31.254684,-81.281319,7,0.71,1.23,1.42,3,15,90
2023-05-14T11:38:15Z,31.254675,-81.281334,-1,0.65,1.02,1.21,3,16,90
2023-05-14T13:39:54Z,31.254705,-81.281364,-1,0.68,0.91,1.12,3,15,90
2023-05-14T15:41:32Z,31.254707,-81.281372,0,0.72,1.07,1.29,3,15,90
2023-05-14T17:43:12Z,31.254707,-81.281303,9,0.69,1.07,1.28,3,15,90
2023-05-14T19:44:52Z,31.254688,-81.281357,4,0.62,1.10,1.27,3,17,90
2023-05-14T21:46:30Z,31.254673,-81.281342,17,0.74,1.15,1.38,3,15,90
2023-05-14T23:48:09Z,31.254700,-81.281357,8,0.76,1.09,1.33,3,15,90
2023-05-15T01:49:52Z,31.254681,-81.281364,3,0.59,0.86,1.05,3,18,90
2023-05-15T03:51:34Z,31.254684,-81.281387,5,0.77,1.36,1.57,3,15,90
2023-05-15T05:53:16Z,31.254700,-81.281349,6,0.66,0.97,1.18,3,16,90
2023-05-15T07:54:58Z,31.254719,-81.281319,0,0.84,1.10,1.38,3,11,90
2023-05-15T09:56:40Z,31.254717,-81.281319,7,0.63,1.00,1.18,3,17,90
2023-05-15T11:58:19Z,31.254700,-81.281334,-1,0.59,1.04,1.20,3,17,90
2023-05-15T13:59:59Z,31.254662,-81.281334,1,0.83,1.12,1.40,3,14,90
2023-05-15T18:03:17Z,31.254700,-81.281311,7,0.63,1.12,1.29,3,16,90
2023-05-15T20:04:56Z,31.254707,-81.281334,7,0.60,1.11,1.28,3,17,90
2023-05-15T22:06:34Z,31.254684,-81.281326,16,0.83,1.19,1.46,3,14,90
2023-05-16T00:08:12Z,31.254698,-81.281364,6,0.86,1.28,1.54,3,13,90
2023-05-16T02:09:50Z,31.254684,-81.281357,6,0.69,1.03,1.24,3,15,90
2023-05-16T04:11:32Z,31.254679,-81.281380,0,0.59,1.04,1.20,3,17,90
2023-05-16T06:13:14Z,31.254700,-81.281372,15,0.76,1.05,1.30,3,14,90
2023-05-16T08:14:56Z,31.254713,-81.281349,4,0.78,1.06,1.32,3,14,90
2023-05-16T10:16:38Z,31.254717,-81.281342,4,0.66,1.04,1.23,3,16,90
2023-05-16T12:18:16Z,31.254681,-81.281326,9,0.55,1.26,1.38,3,18,90
2023-05-16T14:19:54Z,31.254665,-81.281364,2,0.80,1.12,1.39,3,15,90
2023-05-16T16:21:33Z,31.254690,-81.281334,10,0.91,1.34,1.62,3,12,90
2023-05-16T18:23:12Z,31.254698,-81.281334,3,0.59,1.05,1.21,3,18,90
2023-05-16T20:24:50Z,31.254704,-81.281342,8,0.63,0.98,1.15,3,17,90
2023-05-16T22:26:33Z,31.254707,-81.281334,11,0.82,1.02,1.28,3,13,90
2023-05-17T00:28:16Z,31.254662,-81.281334,14,0.75,1.17,1.39,3,13,90
2023-05-17T02:29:56Z,31.254688,-81.281364,6,0.65,1.02,1.21,3,15,90
2023-05-17T04:31:38Z,31.254671,-81.281380,1,0.72,1.09,1.30,3,16,90
2023-05-17T06:33:17Z,31.254709,-81.281342,12,0.65,0.91,1.11,3,15,90
2023-05-17T08:34:56Z,31.254726,-81.281334,4,0.85,1.21,1.48,3,12,90
2023-05-17T10:36:35Z,31.254681,-81.281311,10,0.62,0.95,1.12,3,18,90
2023-05-17T12:38:15Z,31.254684,-81.281349,3,0.56,1.11,1.25,3,17,90
2023-05-17T14:39:53Z,31.254694,-81.281364,5,0.81,1.04,1.32,3,14,90
2023-05-17T16:41:31Z,31.254696,-81.281319,9,0.81,1.02,1.30,3,14,90
2023-05-17T18:43:14Z,31.254709,-81.281342,8,0.56,0.93,1.09,3,18,90
2023-05-17T20:44:52Z,31.254681,-81.281326,7,0.69,0.97,1.19,3,15,90
2023-05-17T22:46:31Z,31.254702,-81.281342,11,0.78,0.74,1.08,3,14,90
2023-05-18T00:48:14Z,31.254717,-81.281326,7,0.83,1.21,1.47,3,12,90
2023-05-18T02:49:53Z,31.254683,-81.281342,5,0.67,1.15,1.34,3,17,90
2023-05-18T04:51:31Z,31.254683,-81.281349,1,0.61,0.89,1.10,3,18,90
2023-05-18T06:53:11Z,31.254713,-81.281364,12,0.69,0.86,1.10,3,15,90
2023-05-18T08:54:50Z,31.254662,-81.281342,7,0.72,0.94,1.18,3,15,90
2023-05-18T10:56:29Z,31.254681,-81.281342,3,0.65,0.95,1.14,3,18,90
2023-05-18T12:58:07Z,31.254673,-81.281342,5,0.67,0.91,1.12,3,16,90
2023-05-18T14:59:45Z,31.254698,-81.281372,-4,0.76,1.12,1.36,3,14,90
2023-05-18T17:01:26Z,31.254719,-81.281265,11,0.92,1.12,1.45,3,12,90
2023-05-18T19:03:09Z,31.254698,-81.281372,2,0.83,1.47,1.68,3,12,90
2023-05-18T21:04:48Z,31.254698,-81.281326,3,0.65,0.74,0.99,3,16,90
2023-05-18T23:06:30Z,31.254690,-81.281319,8,0.80,1.08,1.34,3,14,90
2023-05-19T01:08:13Z,31.254683,-81.281334,7,0.67,1.02,1.22,3,16,90
2023-05-19T03:09:52Z,31.254673,-81.281357,8,0.61,1.13,1.29,3,17,90
2023-05-19T05:11:35Z,31.254696,-81.281357,1,0.72,1.08,1.30,3,15,90
2023-05-19T07:13:13Z,31.254665,-81.281311,8,0.71,0.87,1.11,3,15,90
2023-05-19T09:14:52Z,31.254709,-81.281326,3,0.71,1.15,1.36,3,16,90
2023-05-19T11:16:35Z,31.254688,-81.281311,2,0.75,1.44,1.62,3,15,90
2023-05-19T13:18:13Z,31.254663,-81.281342,0,0.77,1.10,1.34,3,14,90
2023-05-19T15:19:53Z,31.254688,-81.281342,5,0.70,1.02,1.24,3,15,90
2023-05-19T17:21:36Z,31.254713,-81.281349,2,0.68,1.01,1.22,3,14,90
2023-05-19T19:23:14Z,31.254696,-81.281364,0,0.71,1.26,1.45,3,13,90
2023-05-19T21:24:52Z,31.254683,-81.281349,9,0.75,0.76,1.05,3,15,90
2023-05-19T23:26:31Z,31.254702,-81.281357,13,0.84,1.26,1.51,3,13,90
2023-05-20T01:28:10Z,31.254698,-81.281342,7,0.59,0.65,0.88,3,18,91
2023-05-20T03:29:51Z,31.254713,-81.281319,2,0.63,1.14,1.31,3,16,90
2023-05-20T05:31:30Z,31.254717,-81.281334,8,0.64,0.94,1.13,3,16,90
2023-05-20T07:33:09Z,31.254723,-81.281326,3,0.76,0.98,1.24,3,14,90
2023-05-20T09:34:48Z,31.254747,-81.281364,0,0.63,1.02,1.20,3,17,90
2023-05-20T11:36:27Z,31.254686,-81.281334,-3,0.56,1.04,1.19,3,19,90
2023-05-20T13:38:05Z,31.254671,-81.281357,-9,0.82,0.97,1.27,3,14,90
2023-05-20T15:39:48Z,31.254705,-81.281349,4,0.81,1.01,1.29,3,14,90
2023-05-20T17:41:31Z,31.254665,-81.281311,0,0.70,1.14,1.35,3,14,90
2023-05-20T19:43:09Z,31.254681,-81.281364,-2,0.62,1.07,1.24,3,17,90
2023-05-20T21:44:52Z,31.254671,-81.281364,0,0.83,1.25,1.50,3,14,90
2023-05-20T23:46:34Z,31.254709,-81.281357,0,0.66,0.91,1.12,3,16,90
2023-05-21T01:48:16Z,31.254740,-81.281349,3,0.71,1.20,1.39,3,15,90
2023-05-21T03:49:59Z,31.254681,-81.281380,-1,0.60,1.03,1.20,3,17,91
2023-05-21T05:51:41Z,31.254704,-81.281425,13,0.82,1.11,1.38,3,13,90
2023-05-21T07:53:23Z,31.254740,-81.281364,5,0.78,1.10,1.35,3,14,90
2023-05-21T09:55:05Z,31.254709,-81.281334,-3,0.60,1.00,1.17,3,18,90
2023-05-21T11:56:43Z,31.254696,-81.281349,1,0.59,1.18,1.32,3,18,90
2023-05-21T13:58:21Z,31.254705,-81.281357,-1,0.81,1.14,1.41,3,14,90
2023-05-21T16:00:00Z,31.254726,-81.281326,10,0.87,1.14,1.45,3,12,90
2023-05-21T18:01:42Z,31.254713,-81.281357,3,0.62,1.12,1.29,3,18,90
2023-05-21T20:03:25Z,31.254681,-81.281357,-3,0.66,1.02,1.21,3,17,90
2023-05-21T22:05:03Z,31.254692,-81.281326,12,0.78,1.07,1.32,3,14,90
2023-05-22T00:06:41Z,31.254715,-81.281349,10,0.70,1.05,1.26,3,15,90
2023-05-22T02:08:23Z,31.254683,-81.281334,10,0.70,1.20,1.39,3,14,90
2023-05-22T04:10:05Z,31.254677,-81.281372,0,0.72,1.11,1.33,3,15,90
2023-05-22T06:11:46Z,31.254719,-81.281372,8,0.65,0.87,1.08,3,17,90
2023-05-22T08:13:24Z,31.254717,-81.281334,1,0.77,1.10,1.35,3,15,90
2023-05-22T10:15:07Z,31.254692,-81.281319,3,0.66,0.98,1.18,3,17,90
2023-05-22T12:16:45Z,31.254692,-81.281326,4,0.55,0.93,1.07,3,20,90
2023-05-22T14:18:23Z,31.254690,-81.281380,-2,0.68,0.88,1.11,3,16,90
2023-05-22T16:20:01Z,31.254709,-81.281258,14,0.78,1.03,1.29,3,15,90
2023-05-22T18:21:39Z,31.254723,-81.281357,0,0.66,1.21,1.38,3,17,90
2023-05-22T20:23:22Z,31.254673,-81.281349,5,0.64,0.87,1.05,3,17,90
2023-05-22T22:25:01Z,31.254711,-81.281342,11,0.83,1.11,1.39,3,14,90
2023-05-23T00:26:43Z,31.254663,-81.281334,4,0.65,0.95,1.14,3,15,90
2023-05-23T02:28:23Z,31.254688,-81.281357,6,0.63,0.99,1.17,3,16,90
2023-05-23T04:30:03Z,31.254690,-81.281372,0,0.75,1.09,1.32,3,15,90
2023-05-23T06:31:43Z,31.254728,-81.281364,17,0.63,0.85,1.06,3,17,90
2023-05-23T08:33:23Z,31.254702,-81.281319,5,0.89,1.41,1.67,3,12,90
2023-05-23T10:35:02Z,31.254690,-81.281342,1,0.66,0.96,1.15,3,17,90
2023-05-23T12:36:45Z,31.254684,-81.281326,3,0.61,0.69,0.92,3,18,90
2023-05-23T14:38:24Z,31.254700,-81.281326,0,0.72,1.09,1.31,3,15,90
2023-05-23T16:40:03Z,31.254707,-81.281311,6,0.72,1.02,1.25,3,14,91
2023-05-23T18:41:45Z,31.254694,-81.281342,7,0.69,1.17,1.36,3,15,90
2023-05-23T20:43:24Z,31.254728,-81.281357,0,0.69,1.06,1.26,3,16,90
2023-05-23T22:45:02Z,31.254677,-81.281326,6,0.76,1.05,1.29,3,14,90
2023-05-24T00:46:40Z,31.254709,-81.281342,0,0.73,1.02,1.24,3,14,90
2023-05-24T02:48:21Z,31.254683,-81.281357,12,0.71,1.39,1.56,3,13,91
2023-05-24T04:50:00Z,31.254688,-81.281364,1,0.73,1.02,1.26,3,14,90
2023-05-24T06:51:41Z,31.254715,-81.281380,8,0.88,1.13,1.44,3,13,91
2023-05-24T08:53:20Z,31.254707,-81.281334,5,0.65,0.96,1.15,3,16,90
2023-05-24T10:55:00Z,31.254683,-81.281357,-3,0.78,1.43,1.63,3,14,90
2023-05-24T12:56:38Z,31.254726,-81.281357,3,0.80,1.23,1.46,3,13,90
2023-05-24T14:58:21Z,31.254702,-81.281357,-1,0.66,0.91,1.11,3,16,90
2023-05-24T17:00:04Z,31.254707,-81.281334,0,0.74,1.17,1.38,3,14,90
2023-05-24T19:01:46Z,31.254713,-81.281349,7,0.66,1.21,1.37,3,15,90
2023-05-24T21:03:28Z,31.254694,-81.281334,5,0.71,1.04,1.26,3,16,90
2023-05-24T23:05:06Z,31.254690,-81.281342,12,0.87,1.29,1.56,3,11,90
2023-05-25T01:06:44Z,31.254705,-81.281380,1,0.72,0.93,1.18,3,16,90
2023-05-25T03:08:26Z,31.254702,-81.281364,0,0.62,1.24,1.38,3,16,90
2023-05-25T05:10:05Z,31.254726,-81.281403,0,0.67,1.01,1.21,3,16,90
2023-05-25T07:11:44Z,31.254713,-81.281326,5,0.84,1.09,1.38,3,14,91
2023-05-25T09:13:26Z,31.254705,-81.281311,8,0.64,1.02,1.21,3,17,90
2023-05-25T11:15:09Z,31.254690,-81.281326,1,0.55,1.07,1.21,3,19,90
2023-05-25T13:16:52Z,31.254690,-81.281326,2,0.77,1.04,1.30,3,14,90
2023-05-25T15:18:35Z,31.254698,-81.281349,5,0.74,1.12,1.35,3,14,90
2023-05-25T17:20:13Z,31.254660,-81.281296,8,0.73,1.20,1.40,3,14,90
2023-05-25T19:21:56Z,31.254688,-81.281357,1,0.67,1.14,1.34,3,16,90
2023-05-25T21:23:39Z,31.254650,-81.281349,9,0.90,1.25,1.54,3,12,90
2023-05-25T23:25:22Z,31.254711,-81.281372,0,0.76,1.15,1.39,3,14,90
2023-05-26T01:27:05Z,31.254700,-81.281326,15,0.67,1.09,1.28,3,15,90
2023-05-26T03:28:44Z,31.254690,-81.281357,0,0.62,1.09,1.25,3,17,90
2023-05-26T05:30:24Z,31.254698,-81.281387,9,0.73,1.11,1.34,3,15,90
2023-05-26T07:32:04Z,31.254723,-81.281342,7,0.79,1.10,1.35,3,14,90
2023-05-26T09:33:43Z,31.254713,-81.281319,-2,0.65,1.02,1.18,3,16,90
2023-05-26T11:35:22Z,31.254684,-81.281357,3,0.60,1.19,1.34,3,17,90
2023-05-26T13:37:00Z,31.254686,-81.281357,-1,0.83,1.15,1.42,3,15,90
2023-05-26T15:38:42Z,31.254694,-81.281334,11,0.77,1.03,1.28,3,14,90
2023-05-26T17:40:20Z,31.254713,-81.281380,-1,0.67,1.17,1.34,3,17,90
2023-05-26T19:41:58Z,31.254700,-81.281342,2,0.68,0.99,1.20,3,15,90
2023-05-26T21:43:41Z,31.254700,-81.281349,7,1.01,1.08,1.48,3,12,90
2023-05-26T23:45:22Z,31.254686,-81.281342,11,0.70,1.06,1.27,3,15,90
2023-05-27T01:47:04Z,31.254667,-81.281319,8,0.66,1.11,1.31,3,15,90
2023-05-27T03:48:46Z,31.254696,-81.281364,4,0.69,1.09,1.29,3,16,90
2023-05-27T05:50:28Z,31.254715,-81.281364,11,0.70,0.87,1.11,3,16,90
2023-05-27T07:52:10Z,31.254700,-81.281342,3,0.66,0.82,1.05,3,16,90
2023-05-27T09:53:52Z,31.254709,-81.281311,4,0.63,0.99,1.17,3,17,90
2023-05-27T11:55:33Z,31.254698,-81.281342,5,0.59,1.01,1.17,3,18,90
2023-05-27T13:57:16Z,31.254696,-81.281364,-1,0.73,0.88,1.13,3,16,91
2023-05-27T15:58:55Z,31.254705,-81.281342,7,0.68,0.87,1.11,3,14,90
2023-05-27T18:00:33Z,31.254709,-81.281342,3,0.65,1.12,1.31,3,16,90
2023-05-27T20:02:15Z,31.254719,-81.281387,1,0.59,0.84,1.02,3,18,90
2023-05-27T22:03:53Z,31.254723,-81.281349,7,0.70,0.91,1.14,3,16,90
2023-05-28T00:05:36Z,31.254757,-81.281326,6,0.67,1.05,1.24,3,15,90
2023-05-28T02:07:17Z,31.254698,-81.281334,11,0.62,1.04,1.21,3,16,90
2023-05-28T04:08:57Z,31.254698,-81.281380,0,0.71,1.09,1.30,3,16,90
2023-05-28T06:10:39Z,31.254704,-81.281342,14,0.63,0.86,1.07,3,17,90
2023-05-28T08:12:21Z,31.254726,-81.281334,3,0.66,1.01,1.21,3,16,90
2023-05-28T10:14:03Z,31.254692,-81.281349,0,0.68,1.05,1.25,3,17,90
2023-05-28T12:15:46Z,31.254683,-81.281319,6,0.61,0.95,1.11,3,17,90
2023-05-28T14:17:24Z,31.254700,-81.281380,-2,0.65,0.89,1.10,3,17,90
2023-05-28T16:19:02Z,31.254711,-81.281319,2,0.73,1.03,1.27,3,14,90
2023-05-28T18:20:41Z,31.254683,-81.281364,-1,0.71,1.40,1.57,3,14,90
2023-05-28T20:22:23Z,31.254694,-81.281342,-1,0.67,0.99,1.20,3,16,90
2023-05-28T22:24:01Z,31.254688,-81.281334,7,0.73,1.03,1.26,3,15,90
2023-05-29T00:25:44Z,31.254707,-81.281311,6,0.67,0.96,1.17,3,16,90
2023-05-29T02:27:22Z,31.254669,-81.281342,10,0.71,1.56,1.71,3,14,90
2023-05-29T04:29:01Z,31.254677,-81.281364,-1,0.66,1.03,1.22,3,16,90
2023-05-29T06:30:39Z,31.254698,-81.281349,9,0.71,0.87,1.12,3,15,90
2023-05-29T08:32:17Z,31.254694,-81.281334,7,0.66,1.09,1.27,3,17,90
2023-05-29T10:34:00Z,31.254660,-81.281326,3,0.64,1.05,1.23,3,16,90
2023-05-29T12:35:43Z,31.254688,-81.281349,0,0.65,0.91,1.11,3,17,90
2023-05-29T14:37:22Z,31.254690,-81.281349,1,0.78,1.12,1.37,3,13,90
2023-05-29T16:39:00Z,31.254679,-81.281288,10,0.74,1.13,1.36,3,14,90
2023-05-29T18:40:38Z,31.254669,-81.281326,3,0.69,1.33,1.50,3,14,90
2023-05-29T20:42:16Z,31.254665,-81.281334,10,0.77,1.18,1.40,3,14,90
2023-05-29T22:43:54Z,31.254683,-81.281357,9,0.78,1.21,1.44,3,14,90
2023-05-30T00:45:34Z,31.254681,-81.281342,2,0.68,0.99,1.26,3,15,90
2023-05-30T02:47:13Z,31.254677,-81.281364,3,0.67,1.30,1.46,3,14,90
2023-05-30T04:48:54Z,31.254694,-81.281418,0,0.69,0.97,1.19,3,16,90
2023-05-30T06:50:34Z,31.254698,-81.281334,10,0.92,1.45,1.72,3,12,90
2023-05-30T08:52:14Z,31.254692,-81.281334,3,0.65,1.11,1.29,3,17,90
2023-05-30T10:53:53Z,31.254692,-81.281311,3,0.56,1.06,1.21,3,18,90
2023-05-30T12:55:36Z,31.254675,-81.281349,-2,0.78,1.04,1.30,3,14,90
2023-05-30T14:57:15Z,31.254700,-81.281334,9,0.84,1.23,1.49,3,14,90
2023-05-30T16:58:54Z,31.254692,-81.281349,2,0.68,1.14,1.34,3,14,90
2023-05-30T19:00:33Z,31.254658,-81.281349,5,0.68,1.18,1.36,3,15,90
2023-05-30T21:02:15Z,31.254694,-81.281357,4,0.73,1.07,1.29,3,14,90
2023-05-30T23:03:53Z,31.254719,-81.281372,5,0.70,0.69,0.98,3,15,90
2023-05-31T01:05:32Z,31.254686,-81.281342,13,0.77,1.35,1.55,3,13,90
2023-05-31T03:07:14Z,31.254692,-81.281372,1,0.71,1.09,1.30,3,14,90
2023-05-31T05:08:52Z,31.254702,-81.281387,10,0.73,1.17,1.38,3,15,90
2023-05-31T07:10:34Z,31.254725,-81.281364,1,0.77,1.06,1.31,3,14,90
2023-05-31T11:14:00Z,31.254698,-81.281349,4,0.57,1.14,1.29,3,18,90
2023-05-31T13:15:39Z,31.254700,-81.281326,8,1.06,1.27,1.65,3,13,90
2023-05-31T15:17:18Z,31.254711,-81.281311,7,0.79,1.02,1.29,3,13,90
2023-05-31T17:18:57Z,31.254713,-81.281326,6,0.62,1.04,1.21,3,16,90
2023-05-31T19:20:36Z,31.254705,-81.281334,5,0.63,1.06,1.23,3,16,90
2023-05-31T21:22:14Z,31.254705,-81.281303,9,0.83,1.08,1.36,3,13,90
2023-05-31T23:23:52Z,31.254694,-81.281349,10,0.72,1.05,1.28,3,14,90
2023-06-01T01:25:30Z,31.254677,-81.281319,7,0.70,1.03,1.25,3,15,90
2023-06-01T03:27:12Z,31.254650,-81.281364,1,0.67,1.09,1.28,3,16,90
2023-06-01T05:28:54Z,31.254734,-81.281403,9,0.68,0.93,1.14,3,16,90
2023-06-01T07:30:37Z,31.254732,-81.281342,3,0.78,1.12,1.37,3,15,90
2023-06-01T09:32:19Z,31.254656,-81.281326,0,0.61,0.93,1.11,3,18,90
2023-06-01T11:33:57Z,31.254677,-81.281342,7,0.56,0.98,1.13,3,19,90
2023-06-01T13:35:35Z,31.254688,-81.281372,-3,0.64,0.77,1.00,3,18,90
2023-06-01T15:37:13Z,31.254677,-81.281342,4,0.81,1.01,1.30,3,14,90
2023-06-01T17:38:54Z,31.254705,-81.281357,-2,0.59,1.05,1.21,3,19,90
2023-06-01T19:40:37Z,31.254683,-81.281334,2,0.59,0.85,1.03,3,18,90
2023-06-01T21:42:16Z,31.254671,-81.281349,3,0.86,0.94,1.28,3,13,90
2023-06-01T23:43:56Z,31.254711,-81.281342,0,0.78,1.20,1.43,3,13,90
2023-06-02T01:45:38Z,31.254696,-81.281334,5,0.61,0.99,1.15,3,17,90
2023-06-02T03:47:20Z,31.254673,-81.281364,0,0.64,0.96,1.14,3,17,90
2023-06-02T05:49:03Z,31.254713,-81.281357,7,0.62,0.83,1.04,3,18,91
2023-06-02T07:50:46Z,31.254715,-81.281319,11,0.88,1.43,1.68,3,13,91
2023-06-02T09:52:28Z,31.254673,-81.281342,3,0.70,1.11,1.31,3,16,90
2023-06-02T11:54:07Z,31.254673,-81.281349,2,0.65,1.03,1.22,3,16,90
2023-06-02T13:55:46Z,31.254692,-81.281334,2,0.72,1.03,1.26,3,15,90
2023-06-02T15:57:27Z,31.254696,-81.281326,8,0.70,0.94,1.17,3,15,90
2023-06-02T17:59:08Z,31.254704,-81.281349,-3,0.79,1.47,1.67,3,13,90
2023-06-02T20:00:48Z,31.254656,-81.281349,6,0.74,1.07,1.30,3,14,90
2023-06-02T22:02:28Z,31.254721,-81.281357,6,0.80,1.14,1.40,3,12,90
2023-06-03T00:04:07Z,31.254713,-81.281342,5,0.68,0.96,1.18,3,16,90
2023-06-03T02:05:50Z,31.254686,-81.281357,11,0.57,0.94,1.11,3,18,90
2023-06-03T04:07:31Z,31.254698,-81.281380,1,0.66,1.03,1.24,3,16,91
2023-06-03T06:09:13Z,31.254696,-81.281311,13,0.94,0.81,1.24,3,12,90
2023-06-03T08:10:54Z,31.254669,-81.281303,11,0.70,1.01,1.23,3,16,90
2023-06-03T10:12:37Z,31.254681,-81.281349,0,0.79,1.47,1.67,3,14,90
2023-06-03T12:14:15Z,31.254673,-81.281372,3,0.78,1.24,1.46,3,15,90
2023-06-03T14:15:54Z,31.254705,-81.281319,2,0.67,0.96,1.17,3,16,90
2023-06-03T16:17:34Z,31.254702,-81.281296,5,0.78,1.24,1.47,3,13,90
2023-06-03T18:19:17Z,31.254673,-81.281357,1,0.69,1.37,1.53,3,14,90
2023-06-03T20:20:56Z,31.254696,-81.281326,8,0.74,1.17,1.39,3,14,90
2023-06-03T22:22:35Z,31.254728,-81.281342,6,0.83,1.15,1.42,3,13,90
2023-06-04T00:24:18Z,31.254719,-81.281364,1,0.67,0.96,1.17,3,16,90
2023-06-04T02:26:01Z,31.254679,-81.281334,6,0.67,1.20,1.38,3,14,90
2023-06-04T04:27:43Z,31.254702,-81.281410,0,0.67,0.95,1.15,3,16,90
2023-06-04T06:29:25Z,31.254711,-81.281372,5,0.95,1.50,1.78,3,11,90
2023-06-04T08:31:08Z,31.254717,-81.281334,7,0.63,0.99,1.18,3,17,91
2023-06-04T10:32:46Z,31.254698,-81.281342,4,0.56,1.06,1.21,3,19,90
2023-06-04T12:34:24Z,31.254684,-81.281349,3,0.82,0.74,1.10,3,15,90
2023-06-04T14:36:02Z,31.254705,-81.281334,6,0.94,1.13,1.48,3,14,90
2023-06-04T16:37:40Z,31.254700,-81.281342,7,0.64,1.07,1.24,3,16,90
2023-06-04T18:39:18Z,31.254725,-81.281395,-2,0.64,1.22,1.38,3,16,90
