Time,Latitude,Longitude,Altitude,Hdop,Vdop,Pdop,NavigationMode,Satellites,OnTime
2023-05-24T22:54:54Z,31.245422,-81.284119,9,0.80,1.10,1.36,3,13,90
2023-05-25T00:56:36Z,31.245409,-81.284103,7,0.70,0.98,1.21,3,14,91
2023-05-25T02:58:18Z,31.245403,-81.284142,14,0.64,1.11,1.29,3,16,90
2023-05-25T04:59:56Z,31.245417,-81.284149,12,0.63,0.93,1.11,3,18,90
2023-05-25T07:01:38Z,31.245440,-81.284081,9,0.81,0.76,1.11,3,13,90
2023-05-25T09:03:20Z,31.245440,-81.284081,9,0.73,1.05,1.27,3,15,90
2023-05-25T11:05:02Z,31.245409,-81.284081,1,0.57,1.02,1.17,3,18,90
2023-05-25T13:06:41Z,31.245399,-81.284111,5,0.67,0.96,1.17,3,18,90
2023-05-25T15:08:20Z,31.245428,-81.284081,-2,0.75,0.72,1.04,3,13,90
2023-05-25T17:09:59Z,31.245392,-81.284111,5,0.65,1.01,1.20,3,15,91
2023-05-25T19:11:38Z,31.245382,-81.284103,1,0.64,1.20,1.36,3,16,90
2023-05-25T21:13:16Z,31.245390,-81.284119,10,0.78,1.07,1.33,3,12,90
2023-05-25T23:14:58Z,31.245417,-81.284119,7,0.91,1.40,1.67,3,12,90
2023-05-26T01:16:38Z,31.245413,-81.284096,9,0.78,1.20,1.43,3,13,90
2023-05-26T03:18:18Z,31.245380,-81.284142,3,0.61,1.09,1.25,3,17,90
2023-05-26T05:19:58Z,31.245377,-81.284149,13,0.64,0.87,1.08,3,16,90
2023-05-26T07:21:37Z,31.245420,-81.284103,9,0.82,1.06,1.34,3,13,90
2023-05-26T09:23:17Z,31.245417,-81.284088,4,0.71,1.13,1.34,3,14,90
2023-05-26T11:24:56Z,31.245396,-81.284103,5,0.57,1.11,1.26,3,18,90
2023-05-26T13:26:35Z,31.245396,-81.284103,0,0.88,1.14,1.45,3,14,90
2023-05-26T15:28:18Z,31.245398,-81.284096,8,0.79,0.99,1.27,3,13,90
2023-05-26T17:30:00Z,31.245407,-81.284111,3,0.59,1.07,1.22,3,17,90
2023-05-26T19:31:43Z,31.245392,-81.284088,3,0.82,1.12,1.40,3,13,90
2023-05-26T21:33:25Z,31.245411,-81.284111,5,0.80,1.09,1.35,3,14,90
2023-05-26T23:35:08Z,31.245396,-81.284103,8,0.88,1.11,1.42,3,12,90
2023-05-27T01:36:48Z,31.245396,-81.284103,7,0.68,1.02,1.22,3,16,90
2023-05-27T03:38:29Z,31.245390,-81.284126,4,0.64,1.00,1.18,3,16,90
2023-05-27T05:40:09Z,31.245369,-81.284149,15,0.66,0.71,0.96,3,16,90
2023-05-27T07:41:49Z,31.245405,-81.284111,3,0.82,1.17,1.43,3,13,90
2023-05-27T09:43:28Z,31.245399,-81.284073,3,0.59,0.95,1.11,3,19,90
2023-05-27T11:45:07Z,31.245403,-81.284103,5,0.59,1.10,1.25,3,18,90
2023-05-27T13:46:50Z,31.245405,-81.284096,-1,0.63,0.79,1.01,3,18,90
2023-05-27T15:48:33Z,31.245396,-81.284088,9,0.77,0.94,1.22,3,12,90
2023-05-27T17:50:16Z,31.245449,-81.284073,-4,0.76,1.41,1.60,3,13,90
2023-05-27T19:51:57Z,31.245434,-81.284111,7,0.61,0.91,1.10,3,17,90
2023-05-27T21:53:35Z,31.245432,-81.284103,11,0.75,1.04,1.28,3,16,90
2023-05-27T23:55:18Z,31.245472,-81.284088,13,0.88,0.75,1.15,3,11,90
2023-05-28T01:56:59Z,31.245417,-81.284096,7,0.61,0.96,1.13,3,16,90
2023-05-28T03:58:38Z,31.245369,-81.284157,9,0.70,1.11,1.32,3,16,90
2023-05-28T06:00:21Z,31.245399,-81.284111,6,0.62,0.79,1.00,3,17,90
2023-05-28T08:02:04Z,31.245426,-81.284088,4,0.71,0.96,1.19,3,14,90
2023-05-28T10:03:42Z,31.245417,-81.284096,4,0.69,1.01,1.23,3,16,90
2023-05-28T12:05:20Z,31.245373,-81.284081,8,0.60,0.93,1.11,3,18,90
2023-05-28T14:07:00Z,31.245424,-81.284149,0,0.67,0.96,1.17,3,15,90
2023-05-28T16:08:43Z,31.245394,-81.284096,6,0.67,0.90,1.11,3,15,90
2023-05-28T18:10:26Z,31.245392,-81.284088,1,0.75,1.17,1.36,3,13,90
2023-05-28T20:12:05Z,31.245356,-81.284096,14,0.61,0.86,1.06,3,18,90
2023-05-28T22:13:46Z,31.245396,-81.284103,7,0.74,1.01,1.26,3,15,90
2023-05-29T00:15:25Z,31.245375,-81.284111,7,0.61,0.94,1.12,3,17,90
2023-05-29T02:17:06Z,31.245378,-81.284081,-1,0.66,1.05,1.24,3,14,90
2023-05-29T04:18:45Z,31.245373,-81.284149,8,0.75,1.26,1.46,3,15,90
2023-05-29T06:20:24Z,31.245420,-81.284142,6,0.66,0.85,1.08,3,16,90
2023-05-29T08:22:05Z,31.245375,-81.284096,10,0.72,1.14,1.36,3,13,90
2023-05-29T10:23:45Z,31.245392,-81.284111,0,0.64,0.93,1.12,3,16,90
2023-05-29T12:25:25Z,31.245367,-81.284119,6,0.69,0.95,1.18,3,15,90
2023-05-29T14:27:04Z,31.245405,-81.284134,4,0.84,1.19,1.46,3,13,90
2023-05-29T16:28:45Z,31.245407,-81.284050,0,1.01,0.89,1.34,3,10,90
2023-05-29T18:30:24Z,31.245377,-81.284103,14,0.67,1.29,1.46,3,15,90
2023-05-29T20:32:04Z,31.245405,-81.284111,4,0.67,0.93,1.14,3,15,90
2023-05-29T22:33:44Z,31.245422,-81.284111,7,0.79,1.19,1.43,3,13,90
2023-05-30T00:35:24Z,31.245396,-81.284088,7,0.69,0.96,1.18,3,15,90
2023-05-30T02:37:19Z,31.245411,-81.284103,2,0.68,1.20,1.38,3,15,90
2023-05-30T04:38:58Z,31.245377,-81.284142,14,0.62,0.94,1.11,3,18,90
2023-05-30T06:40:39Z,31.245447,-81.284096,6,0.84,1.24,1.50,3,12,90
2023-05-30T08:42:19Z,31.245409,-81.284103,6,0.72,1.07,1.29,3,14,90
2023-05-30T10:43:58Z,31.245405,-81.284103,5,0.57,0.98,1.13,3,19,90
2023-05-30T12:45:38Z,31.245399,-81.284103,4,0.69,0.99,1.21,3,17,90
2023-05-30T14:47:18Z,31.245386,-81.284088,3,0.72,1.01,1.24,3,15,90
2023-05-30T16:48:59Z,31.245424,-81.284096,2,0.63,1.07,1.25,3,15,90
2023-05-30T18:50:39Z,31.245394,-81.284111,2,0.63,1.10,1.26,3,16,90
2023-05-30T20:52:19Z,31.245377,-81.284103,13,0.75,1.11,1.34,3,13,90
2023-05-30T22:54:00Z,31.245438,-81.284111,12,0.85,1.24,1.50,3,13,90
2023-05-31T00:55:39Z,31.245419,-81.284126,11,1.14,1.61,1.98,3,10,90
2023-05-31T02:57:20Z,31.245384,-81.284134,4,0.61,1.04,1.20,3,17,91
2023-05-31T04:59:00Z,31.245386,-81.284157,11,0.65,0.86,1.08,3,16,90
2023-05-31T07:00:40Z,31.245419,-81.284096,9,0.94,1.10,1.45,3,11,90
2023-05-31T09:02:21Z,31.245407,-81.284111,7,0.76,1.24,1.45,3,13,90
