Time,Latitude,Longitude,Altitude,Hdop,Vdop,Pdop,NavigationMode,Satellites,OnTime
2023-05-18T00:51:05Z,31.244144,-81.284851,11,0.72,0.99,1.22,3,15,90
2023-05-18T02:52:46Z,31.244104,-81.284836,13,0.62,1.01,1.18,3,17,90
2023-05-18T04:54:26Z,31.244141,-81.284889,1,0.63,0.95,1.13,3,17,90
2023-05-18T06:56:06Z,31.244184,-81.284897,13,0.69,0.91,1.14,3,15,90
2023-05-18T08:57:46Z,31.244127,-81.284828,13,0.74,1.02,1.26,3,15,90
2023-05-18T10:59:25Z,31.244116,-81.284874,4,0.68,1.09,1.29,3,17,90
2023-05-18T13:01:04Z,31.244148,-81.284851,8,0.61,0.83,1.03,3,19,90
2023-05-18T15:02:42Z,31.244156,-81.284866,4,0.72,1.10,1.31,3,15,90
2023-05-18T17:04:22Z,31.244127,-81.284821,17,0.77,0.96,1.21,3,13,90
2023-05-18T19:06:02Z,31.244148,-81.284866,10,0.71,1.44,1.61,3,15,91
2023-05-18T21:07:42Z,31.244123,-81.284851,14,0.70,1.12,1.33,3,15,90
2023-05-18T23:09:22Z,31.244192,-81.284866,8,0.87,1.20,1.48,3,13,90
2023-05-19T01:11:02Z,31.244148,-81.284843,12,0.64,0.90,1.10,3,16,90
2023-05-19T03:12:42Z,31.244137,-81.284866,17,0.63,1.17,1.33,3,16,90
2023-05-19T05:14:23Z,31.244148,-81.284882,13,0.72,1.07,1.29,3,15,90
2023-05-19T07:16:03Z,31.244162,-81.284897,9,0.81,1.07,1.35,3,13,90
2023-05-19T09:17:42Z,31.244169,-81.284843,12,0.63,0.97,1.15,3,17,90
2023-05-19T11:19:22Z,31.244129,-81.284836,4,0.70,1.11,1.32,3,15,90
2023-05-19T13:21:01Z,31.244154,-81.284882,6,0.77,1.08,1.32,3,14,90
2023-05-19T15:22:39Z,31.244171,-81.284882,9,0.86,1.31,1.57,3,14,90
2023-05-19T17:24:18Z,31.244158,-81.284874,16,0.71,1.04,1.26,3,14,90
2023-05-19T19:25:57Z,31.244139,-81.284882,15,0.69,1.24,1.42,3,14,90
2023-05-19T21:27:36Z,31.244144,-81.284859,20,0.75,1.17,1.39,3,15,90
2023-05-19T23:29:15Z,31.244162,-81.284836,19,0.71,1.01,1.26,3,15,90
2023-05-20T01:30:55Z,31.244165,-81.284897,7,0.71,0.95,1.18,3,15,90
2023-05-20T03:32:36Z,31.244154,-81.284843,15,0.61,1.11,1.28,3,17,90
2023-05-20T05:34:14Z,31.244144,-81.284836,11,0.70,0.92,1.11,3,16,90
2023-05-20T07:35:57Z,31.244165,-81.284904,0,0.96,1.40,1.70,3,12,90
2023-05-20T09:37:35Z,31.244158,-81.284866,5,0.64,1.11,1.29,3,16,90
2023-05-20T11:39:13Z,31.244148,-81.284843,-4,0.65,1.21,1.37,3,17,90
2023-05-20T13:40:53Z,31.244127,-81.284828,1,0.80,0.95,1.24,3,15,90
2023-05-20T15:42:31Z,31.244158,-81.284843,5,0.74,1.00,1.24,3,15,90
2023-05-20T17:44:10Z,31.244112,-81.284813,3,0.69,1.15,1.38,3,14,90
2023-05-20T19:45:50Z,31.244160,-81.284866,6,0.63,0.72,0.94,3,16,90
2023-05-20T21:47:30Z,31.244158,-81.284828,0,0.79,1.29,1.51,3,14,90
2023-05-20T23:49:10Z,31.244146,-81.284859,11,0.70,0.95,1.18,3,15,90
2023-05-21T01:50:50Z,31.244202,-81.284874,6,0.74,1.34,1.53,3,14,90
2023-05-21T03:52:30Z,31.244122,-81.284904,8,0.55,0.96,1.11,3,20,90
2023-05-21T05:54:12Z,31.244165,-81.284897,10,0.74,1.02,1.26,3,15,90
2023-05-21T07:55:50Z,31.244169,-81.284882,11,0.91,1.21,1.51,3,13,90
2023-05-21T09:57:28Z,31.244144,-81.284828,7,0.61,1.03,1.20,3,17,90
2023-05-21T11:59:07Z,31.244152,-81.284851,6,0.59,1.25,1.38,3,17,90
2023-05-21T14:00:46Z,31.244125,-81.284828,0,0.79,0.73,1.06,3,15,90
2023-05-21T16:02:24Z,31.244164,-81.284882,8,0.87,1.15,1.45,3,12,90
2023-05-21T18:04:04Z,31.244173,-81.284866,4,0.70,1.21,1.40,3,16,90
2023-05-21T20:05:42Z,31.244137,-81.284866,5,0.66,1.01,1.20,3,17,90
2023-05-21T22:07:23Z,31.244158,-81.284874,11,0.78,1.01,1.28,3,14,90
2023-05-22T00:09:01Z,31.244146,-81.284866,8,0.66,0.91,1.12,3,16,90
2023-05-22T02:10:39Z,31.244129,-81.284859,11,0.64,1.01,1.20,3,16,90
2023-05-22T04:12:17Z,31.244099,-81.284882,1,0.69,1.22,1.40,3,16,90
2023-05-22T06:13:55Z,31.244177,-81.284897,9,0.73,0.90,1.15,3,15,90
2023-05-22T08:15:33Z,31.244188,-81.284843,11,0.70,1.01,1.22,3,15,90
2023-05-22T10:17:11Z,31.244158,-81.284836,5,0.66,0.98,1.18,3,17,90
2023-05-22T12:18:53Z,31.244141,-81.284859,6,0.57,1.02,1.18,3,19,90
2023-05-22T14:20:34Z,31.244137,-81.284874,4,0.66,0.84,1.07,3,17,90
2023-05-22T16:22:13Z,31.244158,-81.284843,10,0.78,0.93,1.21,3,14,91
2023-05-22T18:23:55Z,31.244164,-81.284866,9,0.70,1.28,1.46,3,15,90
2023-05-22T20:25:38Z,31.244131,-81.284851,10,0.62,0.90,1.09,3,17,90
2023-05-22T22:27:16Z,31.244148,-81.284851,16,0.75,1.06,1.30,3,15,90
2023-05-23T00:28:54Z,31.244116,-81.284859,7,0.76,1.06,1.30,3,14,90
2023-05-23T02:30:36Z,31.244116,-81.284859,6,0.68,1.02,1.22,3,15,90
2023-05-23T04:32:14Z,31.244143,-81.284874,6,0.78,1.19,1.42,3,15,90
2023-05-23T06:33:52Z,31.244150,-81.284859,15,0.65,0.85,1.07,3,16,90
2023-05-23T08:35:35Z,31.244164,-81.284889,8,0.80,1.22,1.46,3,13,90
2023-05-23T10:37:17Z,31.244133,-81.284874,2,0.89,1.14,1.45,3,14,90
2023-05-23T12:39:00Z,31.244158,-81.284851,10,0.71,1.15,1.36,3,15,90
2023-05-23T14:40:38Z,31.244150,-81.284866,7,0.74,1.10,1.33,3,15,90
2023-05-23T16:42:20Z,31.244171,-81.284843,7,0.71,0.95,1.19,3,14,90
2023-05-23T18:44:03Z,31.244154,-81.284851,8,0.62,1.09,1.25,3,17,90
2023-05-23T20:45:41Z,31.244158,-81.284866,7,0.67,1.06,1.25,3,17,90
2023-05-23T22:47:24Z,31.244133,-81.284866,13,0.83,0.78,1.13,3,13,90
2023-05-24T00:49:03Z,31.244164,-81.284851,9,0.63,0.92,1.11,3,15,90
2023-05-24T02:50:42Z,31.244129,-81.284851,5,0.64,1.19,1.35,3,16,90
2023-05-24T04:52:24Z,31.244133,-81.284882,7,0.74,1.10,1.33,3,15,90
2023-05-24T06:54:03Z,31.244181,-81.284889,6,0.91,1.38,1.66,3,12,91
2023-05-24T08:55:42Z,31.244169,-81.284843,8,0.64,0.99,1.18,3,16,90
2023-05-24T10:57:22Z,31.244169,-81.284874,0,0.67,1.30,1.46,3,15,90
2023-05-24T12:59:00Z,31.244164,-81.284836,11,0.68,0.90,1.12,3,16,90
2023-05-24T15:00:42Z,31.244184,-81.284866,6,0.82,1.09,1.36,3,13,90
2023-05-24T17:02:21Z,31.244133,-81.284866,9,0.68,1.04,1.24,3,15,90
2023-05-24T19:03:59Z,31.244154,-81.284889,3,0.67,1.38,1.54,3,15,90
2023-05-24T21:05:41Z,31.244106,-81.284859,14,0.65,0.90,1.11,3,16,90
2023-05-24T23:07:21Z,31.244192,-81.284866,12,0.93,1.08,1.42,3,12,90
2023-05-25T01:09:01Z,31.244160,-81.284851,10,0.62,0.67,0.90,3,17,90
2023-05-25T03:10:42Z,31.244152,-81.284882,9,0.60,1.18,1.33,3,17,90
2023-05-25T05:12:22Z,31.244156,-81.284897,9,0.64,0.88,1.09,3,17,90
2023-05-25T07:14:03Z,31.244194,-81.284836,11,0.72,0.93,1.18,3,15,90
2023-05-25T09:15:45Z,31.244148,-81.284851,13,0.64,1.03,1.21,3,17,91
2023-05-25T11:17:25Z,31.244160,-81.284859,1,0.56,1.11,1.25,3,18,90
2023-05-25T13:19:03Z,31.244089,-81.284889,-18,0.87,1.03,1.35,3,14,90
2023-05-25T15:20:41Z,31.244158,-81.284866,5,0.86,1.27,1.53,3,13,90
2023-05-25T17:22:24Z,31.244125,-81.284843,8,0.68,1.12,1.32,3,15,90
2023-05-25T19:24:02Z,31.244141,-81.284859,9,0.59,1.06,1.22,3,18,90
2023-05-25T21:25:45Z,31.244143,-81.284843,17,0.77,1.02,1.28,3,12,90
2023-05-25T23:27:27Z,31.244162,-81.284866,8,0.69,0.94,1.17,3,15,90
2023-05-26T01:29:06Z,31.244146,-81.284828,11,0.79,1.29,1.52,3,14,90
2023-05-26T03:30:44Z,31.244146,-81.284889,0,0.59,1.00,1.15,3,18,90
2023-05-26T05:32:23Z,31.244179,-81.284920,8,0.88,1.07,1.39,3,13,90
2023-05-26T07:34:01Z,31.244183,-81.284882,5,0.76,0.74,1.06,3,14,90
2023-05-26T09:35:41Z,31.244162,-81.284836,5,0.59,1.00,1.15,3,18,90
2023-05-26T11:37:19Z,31.244169,-81.284866,4,0.57,1.19,1.32,3,18,90
2023-05-26T13:38:57Z,31.244125,-81.284859,-3,0.89,1.13,1.44,3,15,90
2023-05-26T15:40:40Z,31.244152,-81.284874,8,0.77,1.03,1.28,3,14,90
2023-05-26T17:42:22Z,31.244154,-81.284859,7,0.59,1.09,1.25,3,18,90
2023-05-26T19:44:05Z,31.244135,-81.284851,14,0.64,0.96,1.15,3,16,90
2023-05-26T21:45:47Z,31.244154,-81.284821,4,0.76,0.96,1.22,3,15,90
2023-05-26T23:47:29Z,31.244144,-81.284866,13,0.73,1.07,1.29,3,14,90
2023-05-27T01:49:08Z,31.244137,-81.284859,6,0.61,1.04,1.21,3,17,90
2023-05-27T03:50:47Z,31.244125,-81.284882,3,0.65,1.03,1.22,3,17,90
2023-05-27T05:52:30Z,31.244165,-81.284882,11,0.63,0.77,1.00,3,17,90
2023-05-27T07:54:08Z,31.244143,-81.284859,6,0.68,0.91,1.13,3,15,90
2023-05-27T09:55:48Z,31.244152,-81.284843,5,0.63,1.00,1.19,3,17,90
2023-05-27T11:57:26Z,31.244133,-81.284851,8,0.57,0.95,1.11,3,19,90
2023-05-27T13:59:08Z,31.244171,-81.284851,3,0.63,0.83,1.04,3,17,90
2023-05-27T16:00:50Z,31.244183,-81.284866,9,0.76,0.97,1.23,3,14,90
2023-05-27T18:02:32Z,31.244160,-81.284874,10,0.66,1.17,1.34,3,16,90
2023-05-27T20:04:14Z,31.244171,-81.284882,7,0.59,0.83,1.02,3,18,90
2023-05-27T22:05:57Z,31.244173,-81.284882,24,0.76,1.07,1.31,3,15,90
2023-05-28T00:07:40Z,31.244173,-81.284882,6,0.71,1.32,1.55,3,14,90
2023-05-28T02:09:20Z,31.244123,-81.284843,9,0.56,0.92,1.08,3,18,90
2023-05-28T04:11:02Z,31.244137,-81.284882,5,0.67,1.02,1.23,3,17,90
2023-05-28T06:12:45Z,31.244169,-81.284866,11,0.63,0.85,1.06,3,17,90
2023-05-28T08:14:27Z,31.244156,-81.284866,12,0.76,1.19,1.41,3,15,90
2023-05-28T10:16:09Z,31.244139,-81.284904,-2,0.74,1.13,1.34,3,16,90
2023-05-28T12:17:48Z,31.244127,-81.284859,10,0.66,0.94,1.13,3,16,90
2023-05-28T14:19:26Z,31.244164,-81.284889,0,0.72,0.98,1.22,3,14,90
2023-05-28T16:21:04Z,31.244131,-81.284843,4,0.77,1.09,1.33,3,13,90
2023-05-28T18:22:42Z,31.244137,-81.284859,8,0.71,1.39,1.56,3,14,90
2023-05-28T20:24:20Z,31.244150,-81.284859,3,0.70,0.97,1.20,3,15,90
2023-05-28T22:25:58Z,31.244141,-81.284882,8,0.77,1.09,1.34,3,14,90
2023-05-29T00:27:36Z,31.244152,-81.284859,9,0.62,0.87,1.07,3,17,90
2023-05-29T02:29:17Z,31.244106,-81.284874,8,0.68,1.17,1.35,3,15,90
2023-05-29T04:30:57Z,31.244152,-81.284866,5,0.65,1.00,1.19,3,16,90
2023-05-29T06:32:39Z,31.244184,-81.284889,8,0.80,0.90,1.21,3,14,90
2023-05-29T08:34:19Z,31.244150,-81.284866,11,0.61,0.89,1.08,3,17,90
2023-05-29T10:35:59Z,31.244137,-81.284874,0,0.73,1.18,1.39,3,14,90
2023-05-29T12:37:38Z,31.244154,-81.284836,10,0.65,0.93,1.12,3,17,90
2023-05-29T14:39:17Z,31.244183,-81.284859,4,0.67,0.98,1.19,3,16,90
2023-05-29T16:40:56Z,31.244148,-81.284851,9,0.73,1.12,1.34,3,14,90
2023-05-29T18:42:36Z,31.244143,-81.284851,9,0.73,1.45,1.62,3,15,90
2023-05-29T20:44:16Z,31.244112,-81.284859,15,0.72,1.02,1.25,3,14,90
2023-05-29T22:45:55Z,31.244171,-81.284851,14,0.83,1.22,1.48,3,13,90
2023-05-30T00:47:36Z,31.244133,-81.284836,11,0.69,0.89,1.12,3,15,90
2023-05-30T02:49:16Z,31.244116,-81.284882,12,0.60,1.18,1.33,3,17,91
2023-05-30T04:50:55Z,31.244150,-81.284874,8,0.71,0.92,1.15,3,15,90
2023-05-30T06:52:36Z,31.244186,-81.284866,9,0.83,1.25,1.50,3,13,90
2023-05-30T08:54:16Z,31.244127,-81.284843,11,0.65,1.01,1.20,3,16,90
2023-05-30T10:55:54Z,31.244146,-81.284851,9,0.57,1.10,1.25,3,18,90
2023-05-30T12:57:33Z,31.244137,-81.284874,7,0.80,1.06,1.33,3,15,90
2023-05-30T14:59:13Z,31.244148,-81.284882,9,0.84,1.21,1.48,3,14,90
2023-05-30T17:00:52Z,31.244162,-81.284859,8,0.66,1.13,1.31,3,15,90
2023-05-30T19:02:30Z,31.244122,-81.284851,2,0.76,1.26,1.47,3,15,90
2023-05-30T21:04:10Z,31.244143,-81.284859,10,0.68,0.95,1.17,3,15,90
2023-05-30T23:05:49Z,31.244160,-81.284866,12,0.71,0.95,1.18,3,15,90
2023-05-31T01:07:28Z,31.244158,-81.284836,7,0.74,1.27,1.47,3,13,90
2023-05-31T03:09:08Z,31.244127,-81.284889,7,0.57,1.01,1.17,3,18,91
2023-05-31T05:10:48Z,31.244162,-81.284904,8,0.68,1.04,1.25,3,16,90
2023-05-31T07:12:27Z,31.244152,-81.284843,10,0.75,1.05,1.29,3,15,90
2023-05-31T09:14:06Z,31.244162,-81.284851,6,0.65,1.09,1.27,3,16,90
2023-05-31T11:15:45Z,31.244144,-81.284866,6,0.57,1.15,1.30,3,18,90
2023-05-31T13:17:23Z,31.244144,-81.284836,9,0.94,1.21,1.53,3,14,90
2023-05-31T15:19:01Z,31.244165,-81.284843,9,0.80,1.02,1.30,3,13,90
2023-05-31T17:20:39Z,31.244156,-81.284859,6,0.62,1.10,1.28,3,16,90
2023-05-31T19:22:17Z,31.244167,-81.284859,9,0.61,0.98,1.14,3,17,90
2023-05-31T21:23:56Z,31.244171,-81.284821,9,0.70,0.96,1.18,3,17,90
2023-05-31T23:25:39Z,31.244139,-81.284851,13,0.73,1.17,1.38,3,13,90
2023-06-01T01:27:19Z,31.244135,-81.284859,12,0.72,1.17,1.37,3,14,90
2023-06-01T03:28:58Z,31.244123,-81.284897,1,0.66,1.06,1.25,3,16,90
2023-06-01T05:30:36Z,31.244164,-81.284897,12,0.72,0.92,1.17,3,15,90
2023-06-01T07:32:19Z,31.244167,-81.284874,4,0.67,0.89,1.11,3,16,91
2023-06-01T09:33:57Z,31.244143,-81.284866,3,0.63,0.94,1.12,3,17,90
2023-06-01T11:35:35Z,31.244120,-81.284851,11,0.55,0.97,1.11,3,20,90
2023-06-01T13:37:13Z,31.244173,-81.284866,0,0.66,0.83,1.06,3,17,90
2023-06-01T15:38:56Z,31.244152,-81.284874,7,0.82,0.90,1.22,3,14,90
2023-06-01T17:40:34Z,31.244164,-81.284859,4,0.61,1.06,1.23,3,18,90
2023-06-01T19:42:13Z,31.244131,-81.284866,6,0.61,0.85,1.05,3,17,90
2023-06-01T21:43:56Z,31.244135,-81.284851,12,0.76,0.92,1.20,3,14,90
2023-06-01T23:45:34Z,31.244173,-81.284843,6,0.76,1.20,1.42,3,13,90
2023-06-02T01:47:12Z,31.244133,-81.284859,9,0.66,1.07,1.26,3,15,90
2023-06-02T03:48:52Z,31.244116,-81.284897,2,0.73,1.04,1.27,3,15,90
2023-06-02T05:50:32Z,31.244148,-81.284897,11,0.62,0.83,1.04,3,18,90
2023-06-02T07:52:12Z,31.244122,-81.284859,17,0.78,1.24,1.47,3,14,90
2023-06-02T09:53:51Z,31.244123,-81.284859,7,0.64,0.96,1.14,3,17,90
2023-06-02T11:55:29Z,31.244148,-81.284843,7,0.66,0.72,0.96,3,18,90
2023-06-02T13:57:12Z,31.244152,-81.284874,4,0.70,1.01,1.23,3,16,91
2023-06-02T15:58:50Z,31.244144,-81.284859,8,0.83,0.95,1.21,3,13,90
2023-06-02T18:00:33Z,31.244162,-81.284866,6,0.73,1.47,1.64,3,14,91
2023-06-02T20:02:15Z,31.244125,-81.284866,9,0.73,1.06,1.29,3,15,90
2023-06-02T22:03:58Z,31.244146,-81.284851,9,0.96,1.39,1.69,3,12,90
2023-06-03T00:05:36Z,31.244184,-81.284851,10,0.69,0.94,1.15,3,15,90
2023-06-03T02:07:15Z,31.244101,-81.284851,8,0.63,1.04,1.21,3,16,90
2023-06-03T04:08:54Z,31.244164,-81.284889,3,0.65,0.98,1.17,3,17,90
2023-06-03T06:10:33Z,31.244179,-81.284889,9,0.74,0.89,1.15,3,14,90
2023-06-03T08:12:12Z,31.244125,-81.284843,11,0.64,0.96,1.15,3,17,90
2023-06-03T10:13:51Z,31.244139,-81.284851,3,0.65,1.11,1.29,3,16,90
2023-06-03T12:15:34Z,31.244133,-81.284859,9,0.92,1.52,1.77,3,13,90
2023-06-03T14:17:13Z,31.244184,-81.284851,4,0.67,0.95,1.17,3,16,91
2023-06-03T16:18:56Z,31.244116,-81.284821,7,0.78,1.14,1.39,3,13,90
2023-06-03T18:20:35Z,31.244133,-81.284874,10,0.67,1.21,1.38,3,15,90
2023-06-03T20:22:18Z,31.244133,-81.284836,14,0.74,1.17,1.38,3,14,90
2023-06-03T22:23:56Z,31.244183,-81.284882,12,0.78,1.14,1.40,3,14,90
2023-06-04T00:25:34Z,31.244175,-81.284882,9,0.59,0.86,1.05,3,18,90
2023-06-04T02:27:14Z,31.244150,-81.284874,10,0.62,1.15,1.32,3,16,90
2023-06-04T04:28:52Z,31.244146,-81.284889,10,0.72,0.94,1.18,3,15,90
2023-06-04T06:30:31Z,31.244141,-81.284889,8,0.94,1.43,1.72,3,12,90
2023-06-04T08:32:12Z,31.244152,-81.284851,10,0.62,0.99,1.17,3,17,91
2023-06-04T10:33:50Z,31.244162,-81.284859,6,0.56,1.07,1.21,3,19,90
2023-06-04T12:35:33Z,31.244139,-81.284866,6,0.76,1.02,1.27,3,15,90
2023-06-04T14:37:11Z,31.244164,-81.284859,6,0.90,1.13,1.45,3,14,90
2023-06-04T16:38:49Z,31.244141,-81.284851,7,0.66,1.13,1.31,3,15,90
2023-06-04T18:40:28Z,31.244146,-81.284874,10,0.60,1.04,1.20,3,17,90
2023-06-04T20:42:06Z,31.244190,-81.284874,9,0.84,1.25,1.51,3,14,90
2023-06-04T22:43:49Z,31.244139,-81.284866,13,0.73,1.11,1.34,3,15,90
2023-06-05T00:45:27Z,31.244146,-81.284859,9,0.79,1.24,1.47,3,14,90
2023-06-05T02:47:09Z,31.244123,-81.284866,8,0.57,0.98,1.13,3,18,90
2023-06-05T04:48:52Z,31.244137,-81.284897,10,0.79,1.30,1.52,3,14,91
2023-06-05T06:50:34Z,31.244169,-81.284874,11,0.78,1.04,1.30,3,14,90
2023-06-05T08:52:16Z,31.244164,-81.284859,9,0.64,1.02,1.20,3,16,90
