"PointId","avg.x.est","sd.x.est","med.x.est","min.x.est","max.x.est","avg.y.est","sd.y.est","med.y.est","min.y.est","max.y.est","mean.no.nodes","n.sim","filter","x","y","diff.dist"
"P2",541.841674982372,38.9586800266588,540.14211609458,434.468671383479,634.876101862003,488.93742333914,61.6259400018707,494.049110157606,299.599417137899,602.546991634156,5,100,"Distance 125",519,496,23.9086198909693
"P20",287.995843896642,53.8147249945469,287.425543060233,140.008623586419,400.185780648458,623.144560701249,52.3095557468502,630.496487551822,494.097231519163,753.355587206288,5,100,"Distance 125",291,619,5.11882186637575
"P21",310.686045380036,51.9911025790847,309.30404618228,128.633698212,454.441170249771,491.380358962659,63.8367957491928,488.03438839407,276.110209898135,611.800819215977,5,100,"Distance 125",285,474,31.0137035024222
"P22",119.438463133797,28.3242484887525,118.078377140641,47.4933720767267,172.305780616418,633.256793085623,36.9629699347527,628.750809875572,573.379307142603,739.991452998259,5,100,"Distance 125",126,608,26.0951980834893
"P23",1180.00040921734,71.6518194089947,1178.24823542548,963.663128764727,1315.96228100081,38.4994466223839,81.5563238701558,48.1962095431549,-156.001863282925,245.202327948149,4.16,100,"Distance 125",1150,42,30.2039472115426
"P24",606.649569175448,28.91405042214,604.064126004158,532.552428754443,683.748457639648,1101.76771353235,35.1136055179626,1100.00000356109,1031.70959979907,1174.3805071542,4.88,100,"Distance 125",583,1114,26.6257573490567
"P25",1006.54282523417,63.0579784059505,1007.18671443817,821.72979544566,1173.02559050566,316.43071538648,68.2727543726576,322.340496198939,192.724045504326,534.11553396653,4.89,100,"Distance 125",1001,340,24.2122714500243
"P26",52.3653541620441,64.6133872862693,48.0789532342344,-96.4053822668458,210.418857843618,180.319675518874,58.0761579317004,188.976158448781,-11.9613524384783,263.7904478729,4.28,100,"Distance 125",60,162,19.8468720000874
"P27",656.642614574023,50.1553835807019,662.820633506838,422.611829508796,726.411367467371,655.639892113219,47.3516962560299,657.103853696416,530.892774674029,801.282669441925,4.89,100,"Distance 125",661,658,4.95549361696304
"P28",789.856242714355,50.9423579664759,794.154302830485,664.233986256935,927.639212820543,806.383338905754,60.9647928132639,805.715448571898,690.380737767431,976.475539583694,4.91,100,"Distance 125",783,804,7.25867539554101
"P29",734.980585074002,58.2938993587444,742.58898224566,590.281791142957,855.639075160761,581.893603034152,77.0208919511901,563.118526260235,440.823522849374,748.319064877078,4.72,100,"Distance 125",715,584,20.0913087696436
"P3",803.537949996614,51.9124687655851,791.751421931342,723.276583173635,911.308265390233,40.3213695699501,42.5408043887079,39.4925826782319,-121.242559910017,174.74774575981,4.46,100,"Distance 125",769,64,41.8753809416881
"P30",1076.17412957129,79.2506247995496,1070.70613397984,789.324895031325,1266.08026540055,1214.65806978273,78.4556865062948,1199.22983969693,999.26129461323,1390.23817220675,4.11,100,"Distance 125",1055,1197,27.5708395148507
"P31",207.441348201931,50.508938510656,215.945158966778,39.8788061094337,347.7654613894,152.127125927344,42.4936682779333,148.651980784488,-46.9602716961538,282.09341912238,4.93,100,"Distance 125",212,143,10.2022416120006
"P32",1220.36855307172,82.4800419785061,1233.51570712669,939.150064953373,1448.52860476874,376.329562471683,82.4775089314178,363.948077217113,151.885335573981,713.524543549622,4.08,100,"Distance 125",1236,363,20.5431100069646
"P33",1018.41487092446,53.4177240596269,1012.19389120128,856.246740004742,1154.90809893491,1146.8604615738,58.9406753590087,1149.30955222706,1038.28856282568,1300.76955713022,4.68,100,"Distance 125",1015,1138,9.4957423475692
"P34",1121.12936630447,58.04973775438,1122.3484069061,975.891490682069,1301.91513490836,544.426970086036,55.6971640795967,545.047293969186,306.347919294481,666.800826667877,4.94,100,"Distance 125",1126,551,8.18094095112867
"P35",1251.85428374098,92.8246842559874,1259.44499319555,979.124456345686,1448.93232252545,824.338506367506,91.2214063045325,831.864899053754,650.422487969891,1166.40350759781,4.13,100,"Distance 125",1246,840,16.7198989506667
"P36",507.404135365213,71.4687693328645,512.793675761135,311.169408056231,797.740252284802,710.802398285575,68.7648172672573,710.190627681875,544.766986127662,898.66160000579,4.98,100,"Distance 125",509,736,25.2480873749154
"P37",214.233664537454,40.894560972987,205.939746715039,133.904656308243,352.528135792254,989.369400081692,50.678179730554,999.998318221921,794.880339774967,1077.23744406306,4.89,100,"Distance 125",217,994,5.39398438028669
"P38",196.930566440632,44.0138731178041,207.009457241475,31.2944007055058,276.674504025524,907.318625603031,26.706470804962,912.143078712437,835.215247562323,959.674985202754,4.98,100,"Distance 125",194,885,22.510203652371
"P39",923.126872829235,47.7596948670844,924.051940899144,827.803967752077,1029.16816445214,27.9030108955606,68.2155765299628,38.9826916604126,-122.06615214974,168.849096028704,4.58,100,"Distance 125",923,69,41.0971849421005
"P4",1009.41221877725,63.4960351185534,1010.65124672673,872.351096159759,1234.15698161276,518.452125083455,65.3016846826738,521.923371838254,327.718738681141,700.445147243933,4.92,100,"Distance 125",979,522,30.6184661173417
"P40",1234.5780980282,81.3486182831876,1244.42992393207,988.535896761972,1397.46280677512,522.16482523761,82.5823377565763,511.688858744557,367.031522686554,757.277581835296,4.06,100,"Distance 125",1229,519,6.41336856860573
"P41",1100.51871697533,44.4923040183697,1099.97243825655,998.560036076496,1226.10391414103,1155.34510217007,33.8848238589858,1161.71015045649,1041.33148514026,1228.15440220749,4.55,100,"Distance 125",1092,1153,8.8356122082113
"P42",656.156146114688,75.0789553009896,650.336320973614,488.011459304215,951.196707604911,620.719693430817,64.1910313596408,607.663203273772,478.795519377753,795.753422022595,4.98,100,"Distance 125",661,622,5.01020013306308
"P43",128.592415547773,54.3815148806876,118.041951138745,16.1097635867322,271.391392711039,246.447271455032,51.8497851352149,243.084634749775,124.587734720235,349.399123508092,4.97,100,"Distance 125",133,206,40.6867124361328
"P44",998.076796013808,47.6899750219163,1000.00039844471,891.222891560937,1085.14133278739,163.827244251023,60.2022787052005,158.863954451438,-118.852628184116,326.223563461698,4.97,100,"Distance 125",1000,153,10.9967236777058
"P45",446.883991904993,37.4830200827538,456.029440933079,358.496012408346,503.474058695525,838.860120965128,37.7279678610095,835.9158950479,749.456133407659,942.779187242517,5,100,"Distance 125",411,873,49.5297104327621
"P46",907.612414385349,43.7337779348127,913.612059456215,733.0612161908,1055.36431456955,1036.66976173163,39.4353881074823,1042.54185403041,936.688570374642,1138.40755793988,4.92,100,"Distance 125",891,1045,18.5840033716721
"P47",550.207175236167,61.8508805909058,542.378962308559,387.407922228635,692.009924787108,1132.09965842249,74.1123469785597,1134.41563820134,923.673802639184,1343.62161586077,4.65,100,"Distance 125",559,1135,9.25882004327408
"P48",909.052619782261,62.0070751442761,902.096575913828,619.051090084725,1068.73613180401,1027.67341833277,72.4956566093363,1037.14386433046,682.964468391888,1177.57570478022,4.98,100,"Distance 125",901,1031,8.71268219014215
"P49",1228.35701845928,79.3136893400519,1195.23715074868,1111.05807691914,1389.17578542776,1237.62463958493,56.5483074325241,1255.44062002531,1103.7595609537,1343.04884966397,3.2,100,"Distance 125",1229,1234,3.68122770042552
"P5",894.830809890597,68.1139266255537,891.798205660649,732.540773756851,1081.83053247933,46.7088864541578,68.7872022643861,60.0365505393799,-158.505195086234,183.918907210089,4.31,100,"Distance 125",875,23,30.9090976544635
"P50",865.704251886816,75.5397412670156,865.803696861544,649.425182458461,1082.93336909908,565.404383852843,57.7342523141309,561.813539943094,423.842458171144,777.459588551456,5,100,"Distance 125",852,582,21.5225694349229
"P51",1041.64902040972,44.7751176024836,1047.75456131369,856.026063379098,1199.44955350827,962.926019775031,47.9953028131607,962.115828892267,672.393250630278,1072.36814413512,4.92,100,"Distance 125",1040,958,5.19470298820405
"P52",327.222609501925,74.6840215786947,337.937378731057,139.382396585123,512.663739150001,764.676607565998,68.9271096845403,756.503328208029,598.929021600019,940.766182216929,5,100,"Distance 125",334,792,28.1513906595367
"P53",723.931678538633,57.6781996648147,735.443659615987,571.729729645012,868.52693579557,547.982368284889,48.9255021441905,550.004217655364,400.140550320119,702.733431493464,4.97,100,"Distance 125",728,535,13.6048934504284
"P54",1224.71062383957,80.0254251782208,1239.84121746146,1013.12615910774,1345.1249360642,756.412192034413,64.4159737985323,753.661693207113,474.009826221703,900.880101686634,4.35,100,"Distance 125",1165,743,61.1984108819695
"P55",204.332226573558,29.7084121364316,202.466449596531,101.014703942386,265.52915008624,712.478985466385,53.1159722100363,691.9284895079,651.344692455504,845.901759035003,5,100,"Distance 125",191,706,14.8231413027843
"P56",732.644003459401,77.8657594485091,736.209226970947,409.534597276334,968.115032415235,410.00998146201,70.5713904869662,437.579077260832,239.895018497671,530.860159552114,4.9,100,"Distance 125",730,412,3.30921865020555
"P57",717.650607822284,57.2800922366186,724.446697964675,525.626663532422,900.180290781648,110.813615250879,69.8411169041344,116.326577627123,-68.9098572291789,266.598046029164,4.93,100,"Distance 125",710,133,23.4684355739024
"P58",484.797866161147,53.5762714141559,492.679816135636,334.705169335664,611.413313089612,323.740169966161,46.9266482124893,333.294190872829,221.792074650102,471.302389052724,5,100,"Distance 125",480,339,15.9963099607985
"P59",570.844287969731,38.112362332829,576.28872936281,493.436373978852,697.714792144674,1174.23184507845,47.2428912774858,1171.75810641998,1055.25877101114,1306.35111992802,4.38,100,"Distance 125",585,1168,15.466740967824
"P6",855.531491277551,39.9837661957083,848.61209390654,770.437660952887,964.217945002231,130.616505435028,39.473793110208,126.513680070655,45.002657155662,248.165166230143,4.87,100,"Distance 125",856,116,14.62401215656
"P60",661.950546729666,66.7066756183779,658.810942523422,452.705640722162,789.373351268783,90.341044511117,74.3029871189003,76.9791249024262,-113.537019659622,299.538295959486,4.8,100,"Distance 125",661,96,5.73823285606627
"P61",26.919124326256,61.3548663429228,29.0956466032451,-118.584517775569,199.792118532891,737.378596633393,50.6093119805242,739.711012702033,616.702507447593,863.414239837949,4.23,100,"Distance 125",17,737,9.92634690158169
"P62",772.265136147517,46.7169668113672,773.528545953583,672.866746199842,928.320842482716,23.0839705504705,50.2039288988355,19.1965223944403,-166.071276472044,143.63912482803,4.21,100,"Distance 125",772,21,2.10076900966008
"P63",1082.38694923729,32.6305539332918,1080.25180528993,1015.40845981622,1151.6990216093,997.880211442017,46.2257518902591,989.368148679722,886.407185901556,1178.68412985202,5,100,"Distance 125",1097,1007,17.2253242621417
"P64",616.364115417264,78.95679930754,627.868865818707,373.559748611782,873.817526380924,807.180908196118,74.2312979272107,809.642055990871,638.902407282559,967.451396529016,4.89,100,"Distance 125",581,824,39.1599605254265
"P65",805.817430355084,43.1483598411258,814.100328902577,601.32552702938,902.802390622642,416.727302386423,38.8334361010325,405.214365944827,339.891653100737,503.50058488354,5,100,"Distance 125",793,379,39.8451485913155
"P66",573.044691275146,64.6413811215957,575.63957917077,424.004914044168,735.53553274758,572.185531651778,78.8611552301176,563.853663024532,355.256725242496,741.677515759629,4.99,100,"Distance 125",578,560,13.1545530594963
"P67",1017.51625644899,76.9907982518579,1019.36099751168,887.566689496038,1127.50079708394,155.149996255106,66.7184243888094,150.237135032846,14.0012928609104,361.145952322643,5,100,"Distance 125",978,192,54.0320025516464
"P68",512.011693738179,30.7007872593653,512.97297232849,420.393727450913,600.135036664093,516.099795155123,59.3257636385776,497.504343813063,434.888771376045,691.580690902274,5,100,"Distance 125",510,506,10.2981927478404
"P69",256.995743064623,41.600672220631,253.825954898126,184.397846853644,393.547385071147,913.922143762112,54.3113151731597,910.439624636665,780.308708444635,1083.12096874048,5,100,"Distance 125",229,922,29.1378343591343
"P7",302.966734080664,73.8738396137377,315.925155741464,116.393056176559,528.062666341406,231.282988539002,58.8335624365086,241.052411124518,64.5622479680496,369.566123644888,4.98,100,"Distance 125",329,233,26.0898268063254
"P70",806.989372007539,29.5989739348984,807.21585784388,740.194189060112,860.263040899954,-10.106116923951,40.3498522294267,-22.7253660850497,-81.69106432633,122.634554024755,4,100,"Distance 125",809,16,26.1834292209991
"P71",980.412628842856,62.4000248721362,1006.13542103863,846.854522633719,1051.19836044522,918.395560364704,27.9427410424763,913.594343214448,850.777137969023,998.202098660554,5,100,"Distance 125",994,891,30.5799506647437
"P72",714.183588253779,19.3118274917677,710.175849223498,676.022292583036,758.505366933576,1195.27307898117,37.9610295289392,1176.19371780149,1147.78503128645,1274.27229921974,4.05,100,"Distance 125",691,1198,23.3434115450952
"P73",8.54533183934653,98.8169559674572,16.9492136493151,-160.812941185212,504.987097395531,928.81936199562,65.6658711819541,941.481536789302,769.337687930918,1074.58814137253,4.28,100,"Distance 125",45,902,45.2572757526948
"P74",357.716011014095,48.3222218788115,357.120702214938,253.30137870815,456.627307904753,551.206959757917,55.3216023886302,543.322049541401,456.6272519737,723.356039425728,4.99,100,"Distance 125",350,554,8.20596732649661
"P75",444.243484535904,39.0625016750448,447.957269025504,319.591485801437,522.339634661314,177.460297720657,49.4247501859761,179.510372386556,24.1829311457673,334.307923169806,4.98,100,"Distance 125",447,190,12.8391008547466
"P76",870.826639355464,59.1134459137749,859.277353526632,762.346932362079,1047.25040607713,44.046686129805,59.3736890775403,46.3822545752926,-91.8494474340584,152.975373019823,4.57,100,"Distance 125",880,58,16.6986680149915
"P77",249.355519740462,42.5997364693322,255.452993076112,145.849798934721,375.558880004851,320.330785571792,57.8923060527923,332.037931281323,196.972925398438,435.601147390004,4.97,100,"Distance 125",235,328,16.2756811520943
"P78",556.809180762829,40.1623972135111,547.594564732353,489.313596124783,757.934359400435,1160.90706821172,51.4973281760041,1152.42872346471,950.52346726094,1265.57415965203,4.39,100,"Distance 125",594,1154,37.8267712977632
"P79",1049.45296882918,68.1580740984174,1064.56286099456,870.298655959211,1198.27271410505,46.6193052527867,60.9453724529186,33.8721370584398,-77.7923627778881,231.65244277542,4.21,100,"Distance 125",1063,36,17.2131257357567
"P8",206.450809235148,56.2131026403351,220.059179488588,52.8320024045156,335.48639725538,1249.32115943216,47.6778012726498,1250.37813986171,1122.28916429601,1324.84298787658,4,100,"Distance 125",230,1239,25.7116844586932
"P80",2.25663234693422,46.3140771902575,8.536937336632,-99.5683865065074,106.384221117672,280.330327000848,58.4692845821641,295.882817054564,103.901759437878,381.546463180312,4.09,100,"Distance 125",24,297,27.39802976119
"P81",339.147892505703,57.6106400432608,331.797741556137,217.770011568882,602.875341822901,1069.96356575182,73.0094937583485,1057.93368764041,919.085387480887,1231.45046692144,4.93,100,"Distance 125",387,1084,49.868283287568
"P82",963.153225881397,88.710778922964,977.041837299202,637.089578077652,1143.27591672711,111.623008337666,78.3703899198472,119.230228454228,-77.1847637447462,286.350829333102,4.96,100,"Distance 125",980,131,25.67647958902
"P83",467.742957507824,57.4113799856068,471.868061782423,282.198107627333,694.365895877109,950.260543540248,71.1323135088507,957.687099365461,710.099029782228,1135.59535464451,4.99,100,"Distance 125",482,951,14.2762059553505
"P84",666.409713472833,74.7266129776107,676.65133055143,481.600489902184,830.51637807034,1207.84688645392,82.8599321920024,1236.9332399136,967.910175169361,1340.18045236207,4.34,100,"Distance 125",653,1168,42.0427731660873
"P85",974.815748361789,71.7834453657408,978.255623597957,723.86724429237,1106.52952393531,1170.5799729597,86.2849836804389,1159.71359063213,947.634234557559,1391.86969127606,4.35,100,"Distance 125",969,1168,6.36232579175585
"P86",338.041321584127,57.097660952965,332.120467214618,181.638827476929,607.248896237842,341.64393245175,68.8162399781372,348.283314631727,172.57888258541,490.183966462318,5,100,"Distance 125",342,357,15.8581192247602
"P87",381.755805711898,45.3019309959257,379.274535468941,272.858609371715,534.965900272554,844.889677919226,59.3737606002013,837.878322204094,723.551418286076,1001.22531234958,5,100,"Distance 125",374,847,8.03778461550859
"P88",566.697641955863,67.2232625706135,560.109666047853,430.531594224127,806.087565193329,570.482775584634,48.607236232976,566.878312362717,428.522840442101,691.131006431172,4.99,100,"Distance 125",562,588,18.1361790673724
"P89",1151.81485242609,54.1267069997524,1138.26587011357,1011.96453243897,1302.68227354848,525.969267733078,47.0504113314398,530.763299697746,415.02217604365,678.840626900807,4.63,100,"Distance 125",1110,546,46.3649880682072
"P9",249.277189571896,42.3487895116805,250.626142320982,135.344983754768,329.692548266486,414.1835882452,58.9859325882962,415.099240211065,276.837347075485,594.61013359806,5,100,"Distance 125",212,419,37.5870547472245
"P90",1200.30838848183,42.5214858969747,1191.67860462887,1115.78590065719,1275.10184923781,99.4522071039341,29.8346878654513,98.716540491363,52.466913337914,156.628320196169,4.11,100,"Distance 125",1174,88,28.6929320924517
"P91",589.995809988369,47.2765618864404,603.295036895794,452.322493617335,650.26187028506,417.904281306428,23.529699129973,421.407145211836,377.354193296873,495.716497377079,5,100,"Distance 125",595,392,26.3832088206694
"P92",369.29292349488,49.0530672769344,358.364505107525,272.597684773355,487.686096073871,1029.95130835439,40.1902309959571,1021.63433449547,927.82198724284,1132.08122702709,4.91,100,"Distance 125",357,1022,14.640330344552
"P93",358.773671855743,45.6110016191727,356.123577566886,247.094507927381,498.785944388259,-11.1077180192211,54.7905047768358,-9.4542545809112,-135.118055653007,310.497276511916,4.01,100,"Distance 125",353,3,15.2434574295876
"P94",819.785842053222,54.6668060715142,822.578295652827,626.267246804398,952.597420621599,1006.28023175648,65.2687866304067,1018.63169922444,837.090407386057,1157.85909613205,5,100,"Distance 125",828,999,10.976072394195
"P95",236.080278162698,76.738132526576,234.256695233651,53.3838052526619,466.703562998928,738.040855500105,66.7143955280404,741.888696689089,559.372787310966,1024.71375092356,4.94,100,"Distance 125",245,734,9.79234143744879
"P96",989.831173312063,78.6118414663249,1000.00010383412,763.876676251986,1228.4298853651,1140.33958052956,74.6526510504218,1135.16761916182,943.207671309577,1368.74990029325,4.55,100,"Distance 125",978,1131,15.0733017752627
"P97",922.582717624825,54.9948248100176,910.719937767527,828.64542236023,1086.67246605471,1208.57938796773,66.5512276375634,1217.22726528248,1029.1260824379,1325.30526141514,4.28,100,"Distance 125",923,1158,50.5811092382405
"P98",429.146242023136,47.531058577513,431.571091737305,320.615017985793,542.189769454859,876.500387510759,58.1806574803454,866.911566835016,727.263171812107,987.976282734658,4.93,100,"Distance 125",421,856,22.0596270863942
"P99",164.102071534643,61.1335403248508,166.767906922126,-19.6996154222799,325.652903191118,328.343897899864,72.1307864074967,342.940145541397,37.6037502436176,518.944123686934,4.92,100,"Distance 125",167,330,3.33776325649417
