"PointId","avg.x.est","sd.x.est","med.x.est","min.x.est","max.x.est","avg.y.est","sd.y.est","med.y.est","min.y.est","max.y.est","mean.no.nodes","n.sim","filter","x","y","diff.dist"
"P37",227.30746740276,27.2993780210009,227.196421339095,157.899568806095,281.584542563909,997.047824083011,35.1619357879098,996.645256039043,912.126354478465,1082.84589520566,25.48,100,"Distance 300",217,994,10.7486332107831
"P38",187.870056534068,32.3066742928971,186.028080938567,104.205355667649,280.482679292343,898.160094948372,32.8302029121642,901.719123875895,794.606938089105,967.848032031756,25.79,100,"Distance 300",194,885,14.5177238555395
"P39",920.862602531918,35.1870881733168,924.583264306701,835.713758335998,997.842484508168,29.5988144769658,64.7163155337411,46.9191046527479,-121.323899452311,196.230392845946,20.51,100,"Distance 300",923,69,39.4591166722866
"P4",994.888478052839,31.2619068294222,994.791271164489,909.409697862619,1070.55811075788,527.723323226785,34.9566045361734,525.946948522314,450.81586936399,657.742682867202,25.46,100,"Distance 300",979,522,16.8878703095978
"P40",1267.10317049877,39.299733035855,1265.75824095533,1163.32824623106,1354.56042096168,543.883109165907,50.9719474900664,539.046690978367,398.421738517365,689.602749896313,17.92,100,"Distance 300",1229,519,45.5084687044161
"P41",1095.4323241367,40.4706241243963,1089.79557056641,1018.17053732658,1222.93550120227,1157.45695828937,47.0529190674138,1149.77089769338,1065.81523033579,1275.06114698014,16.09,100,"Distance 300",1092,1153,5.62541786648328
"P42",656.438481005862,37.3271799197126,649.405152133996,562.679151602867,752.75987353968,619.535927340369,37.5397371863818,615.405957670913,539.199397142503,709.583458693825,27.41,100,"Distance 300",661,622,5.18450668876247
"P43",135.199845504704,37.9304228692719,132.160797897258,13.9376414734139,238.503407555694,223.889531250759,38.8559279991025,229.663095026667,100.734514445955,294.998140056443,22.18,100,"Distance 300",133,206,18.0242794201726
"P44",1000.17481177756,26.1729432516067,1000.75637814587,943.916098085307,1066.04352467491,143.400044341688,39.3684414831238,139.060763067104,72.4324763459204,250.143164100574,21.36,100,"Distance 300",1000,153,9.60154715653275
"P45",416.214963314652,32.7026216542869,419.544461598302,323.520268644744,492.909428750251,850.915991199105,29.5584748765106,855.790025525953,754.16875895733,922.710185508583,27.48,100,"Distance 300",411,873,22.6913923568206
"P46",878.462715887342,35.8671401783272,878.684931652316,764.950752256529,986.61907322365,1024.50923866433,38.3773484547777,1028.039283103,931.520092800902,1129.18467802137,25.26,100,"Distance 300",891,1045,24.0219648038369
"P47",560.013947927826,39.5280857460281,559.127575349782,445.840549118388,712.671064078157,1118.98495404844,44.2729424197734,1117.12306279665,1018.9099709324,1248.97147035129,21.25,100,"Distance 300",559,1135,16.0471114918227
"P48",912.512467618419,30.5173622514932,914.97004683775,815.508230109194,978.291248196227,1028.45156711967,35.0090606719617,1033.10276094093,924.403889417925,1108.81529610015,24.67,100,"Distance 300",901,1031,11.791158586445
"P49",1231.43915460724,61.3895792606854,1239.08749524817,1016.55608795738,1331.91877093157,1221.52797652275,63.1662355817807,1227.37021203874,1015.32552206942,1353.7168860369,10.95,100,"Distance 300",1229,1234,12.7082982658953
"P5",890.803856869768,39.1311523425103,885.185029212782,799.337304876369,969.18807068813,19.1943376347541,42.0697741557101,17.8170370980583,-104.01040151084,106.842464003073,18.89,100,"Distance 300",875,23,16.2556131228069
"P50",852.810767597001,44.117649563268,853.965573241425,750.259921670547,986.69365097834,587.726608977258,36.9894965226489,588.25880698215,498.571605137441,676.133351024232,27.81,100,"Distance 300",852,582,5.78371804938259
"P51",1045.44159891883,38.2226503553006,1041.76050529868,955.22844793509,1144.22526873145,949.30821164331,40.7903370243838,949.84049984647,850.355097303446,1134.25413740545,24.96,100,"Distance 300",1040,958,10.254666431967
"P52",317.703306643979,37.4251610502831,319.601287843838,165.99438105826,429.368970250322,789.991203200878,36.0435350723363,785.562863584482,717.48250392529,891.920848889846,27.2,100,"Distance 300",334,792,16.4200328538139
"P53",731.940714837291,35.0718535487336,730.776513176207,659.822916050892,833.466927164372,552.706800906633,33.9266797167144,555.318880350163,459.297476314818,638.715908020149,27.51,100,"Distance 300",728,535,18.1400119012089
"P54",1197.97308432498,45.521956019473,1193.23828491706,1113.62162516307,1310.23463480551,726.688492514142,46.513328703053,729.426652992289,575.571924892806,868.68915891872,18.91,100,"Distance 300",1165,743,36.787084232966
"P55",202.733333412922,38.1847867295323,203.937175247931,95.3427044862072,294.643857008464,705.119471430064,30.419629533603,703.969268802006,635.860827788526,784.532519249617,25.71,100,"Distance 300",191,706,11.766326680033
"P56",727.719239821438,40.3345111543673,725.952588930725,619.011793721522,832.852379847015,413.89360153772,40.6987407325333,415.039785349877,275.626843706261,536.010253945753,26.85,100,"Distance 300",730,412,2.96438758865411
"P57",699.044594633822,37.4756671247929,700.34042163321,588.348518785124,786.715022907959,149.29177550686,40.8368835909612,149.29646044874,27.7672381912493,246.802673345519,22.02,100,"Distance 300",710,133,19.63269864036
"P58",490.674069586767,29.8453277195346,489.07370061003,429.977651997835,583.847365544946,353.249450560398,27.7037896038084,354.722456177059,287.041014579112,431.829503786574,28.12,100,"Distance 300",480,339,17.8040052464707
"P59",584.873196362981,34.7924899617623,578.923014018338,505.336882596346,659.252382011347,1159.01320385171,41.9215876144261,1159.03723091699,967.298141516278,1264.06161868934,18.61,100,"Distance 300",585,1168,8.98769070302997
"P6",857.304572353578,32.5140989270267,859.06369448262,788.878308128257,928.063947171031,117.78539934703,36.5103060380153,120.02186351488,26.4678793036644,222.993830855391,22.38,100,"Distance 300",856,116,2.21123491608137
"P60",676.108681811491,39.6667979448234,672.875825038014,556.192663697562,758.727315060362,81.5860708433822,42.372347126494,80.7277419086752,-39.5881007133866,164.518005932342,21.59,100,"Distance 300",661,96,20.8814180508145
"P61",-4.91901376792094,40.4441521047133,-10.2476055338759,-93.640860610801,85.9880991690131,744.961267143357,36.5907165946837,749.053204774092,656.060950878954,847.396982286094,18.23,100,"Distance 300",17,737,23.3200544400352
"P62",762.755443441147,34.4533215915258,762.135063633893,682.502221201753,853.699345401134,-6.99556127562424,48.4725267921233,-9.12752740691118,-120.099487624631,124.006944979915,18.37,100,"Distance 300",772,21,29.4824231891996
"P63",1108.3935938697,42.739009423748,1109.00942432863,995.780021393125,1239.3919302165,1021.45697715853,34.7578679920874,1020.30756772884,950.159434388556,1128.0765822698,20.92,100,"Distance 300",1097,1007,18.407014147596
"P64",567.667602887016,38.0730895453775,569.046817922813,461.543907534032,661.420277649859,810.599394774055,44.816838621999,816.929463525811,679.954963379783,913.56997239814,26.67,100,"Distance 300",581,824,18.9031487641591
"P65",796.953591078876,34.3254705895597,802.980384521372,725.851806750011,878.009328754756,396.395584409291,32.1171034925804,401.188953543177,323.383096282099,475.876690862131,27.97,100,"Distance 300",793,379,17.8392051212977
"P66",567.74720442846,37.3587058940173,564.718745145844,470.182715149932,668.887278019977,554.193151389445,38.4094255414464,551.389827217039,437.573054422501,633.691647679037,27.77,100,"Distance 300",578,560,11.7830092853096
"P67",966.350070397889,32.858547002607,970.00346583746,859.200926615136,1036.97203801838,172.100149727966,33.6985160264796,172.066036703749,78.2040932304879,262.915770706887,25.38,100,"Distance 300",978,192,23.0591608820338
"P68",513.714438874268,28.7699586083305,514.180914058737,399.245321585944,582.947852446399,501.716655389437,34.2823773059633,499.536186708738,428.027775785592,578.638773999378,27.01,100,"Distance 300",510,506,5.66957645715349
"P69",260.691502787146,39.0295764854252,259.874651948607,161.900542347493,374.742339610646,931.333326479343,38.903381137578,928.477651580657,823.868249562702,1043.85665632406,27.16,100,"Distance 300",229,922,33.0372869963274
"P7",318.80888394242,27.178182662926,317.646765263234,258.279292620025,387.670289503547,237.46776079828,33.183442739872,231.890521453707,148.94806611191,341.965577988172,27.18,100,"Distance 300",329,233,11.12743155673
"P70",807.840397168692,33.110847620471,809.153843829655,728.482050365527,873.163199569051,-12.6734760238616,41.61586884575,-19.2070441099523,-88.4661300075107,165.714068124165,17.18,100,"Distance 300",809,16,28.6969145731269
"P71",986.760315522901,41.0136942781448,985.056442503558,870.443615592314,1077.79922939606,889.884123806371,35.8148454322617,889.299169806954,761.096889738499,966.421076222866,25.58,100,"Distance 300",994,891,7.32517651715337
"P72",685.319467614395,29.4098163105395,685.870559699027,615.389399781889,766.180867818204,1218.00848390052,45.312618940651,1219.59499793652,1083.94051741353,1336.00612985794,17.59,100,"Distance 300",691,1198,20.7992277784864
"P73",-2.89306125296182,56.6091469406919,0.985615808387027,-125.537186788792,154.209060090905,921.966936239987,36.7335299521921,920.280989802241,807.355893656083,1020.99728759148,17.99,100,"Distance 300",45,902,51.888571564379
"P74",350.684086413119,45.8280778819105,350.132124489541,255.917244042227,448.591551755546,562.26389081885,35.4152602377706,559.362298916581,483.444496221926,675.064466297402,26.62,100,"Distance 300",350,554,8.29215687782672
"P75",440.168108239204,40.5168784472311,442.891230034757,333.982654511948,518.486274659795,167.792721211665,34.8710199383824,168.759446102085,87.9339272028135,285.837048580857,25.94,100,"Distance 300",447,190,23.2344136188991
"P76",879.050098334067,45.3776738436606,883.901154809352,689.574207823555,1004.22828457537,36.2190223934642,45.4072164192459,40.7578445360207,-67.338700082148,173.083088228019,20.35,100,"Distance 300",880,58,21.8016810973685
"P77",250.428943150202,32.6161974705707,251.832002173203,169.358455885378,325.337704019852,335.725451547879,32.5067736663772,335.52465535533,251.898484534461,412.25212597521,27.11,100,"Distance 300",235,328,17.2549960403011
"P78",590.10602935335,35.6825878716399,588.083161784694,510.831359458878,735.668955885466,1190.06692173264,46.0290296867689,1185.96325401471,1077.22841474871,1294.86430968322,19.43,100,"Distance 300",594,1154,36.276519274389
"P79",1078.3394786376,55.1781317285277,1074.79689214268,928.307432426771,1253.32362111249,-3.42916278414047,53.2834012595416,-3.52134995789883,-144.192401768387,126.976692336856,15.05,100,"Distance 300",1063,36,42.3079009492527
"P8",232.114138744336,43.0892241606907,238.322228533485,102.609263209343,343.456627191462,1249.24493070358,41.080188975984,1248.01644455125,1049.99848066544,1327.25423088104,16.51,100,"Distance 300",230,1239,10.4607928835
"P80",11.537401156337,40.1821268537428,11.270649943122,-90.052533735433,122.913223412977,304.868576963686,30.6515040527183,304.451046127544,241.386323042573,384.750505445927,17.55,100,"Distance 300",24,297,14.7387541322707
"P81",389.837173580241,36.8035618281744,388.791524876174,282.026255650296,503.921802236467,1074.61114582577,31.8621326391282,1073.32107027185,997.694085358301,1151.84929216384,21.59,100,"Distance 300",387,1084,9.80816683327854
"P82",964.65336089555,47.2849824740652,962.296498091139,837.153155374477,1058.47893523379,113.890982079422,54.8768996243165,121.046703186297,-36.1700115064241,244.704223105534,22.27,100,"Distance 300",980,131,22.9834250278085
"P83",495.269514792173,33.7044213238796,493.98299314183,372.602584146254,558.615041360953,955.772290521047,36.8065048750676,954.282534595517,874.613635658663,1054.12089598756,27.04,100,"Distance 300",482,951,14.1015878409831
"P84",676.833886426509,52.2916630099174,677.548897919969,503.165015534128,785.001020152494,1173.77423537686,72.4287903729169,1173.46815365207,978.182938596793,1294.5354608495,19.07,100,"Distance 300",653,1168,24.5233753055962
"P85",964.571810225909,43.2707865154279,965.923450941974,873.096316550719,1097.6884743252,1182.79330288509,59.1183760782484,1175.60009055374,979.832471395867,1307.84416967821,18.72,100,"Distance 300",969,1168,15.4418481706484
"P86",326.333767888786,42.2183623735519,325.64019902082,245.340084372182,429.132982385231,364.267920779096,40.5525837230582,364.697988297122,277.205973005253,467.23193185833,26.71,100,"Distance 300",342,357,17.270017400502
"P87",369.288679273888,34.3517624432725,372.129061695315,269.715085932036,451.111284073659,829.13159225212,38.1943508334694,826.561969016208,743.291233686546,959.413809703164,27.94,100,"Distance 300",374,847,18.4790838092369
"P88",567.098117196998,37.7418497625158,572.981750790471,468.88075980674,665.827652228269,585.719581692058,38.5112620354439,578.358840999382,501.169624746682,706.9150689993,27.76,100,"Distance 300",562,588,5.58489987497737
"P89",1147.39745992642,40.9416036858497,1148.4890289155,1057.17795359432,1260.1278138655,508.466760277353,36.3792116625923,508.805628211445,423.61511835193,586.541619476391,20.53,100,"Distance 300",1110,546,52.9840928300752
"P9",219.090243487559,28.5636179242945,222.456948038262,139.265854848577,289.760756079268,409.838070279334,35.0591286243017,406.65119992806,323.160206690907,510.065226887446,25.59,100,"Distance 300",212,419,11.5850122537393
"P90",1123.74081318844,27.6708672470073,1126.04214492043,1050.94794538801,1218.54402642436,94.0358851487669,33.666551967548,99.0875720347307,-19.5541440756353,145.549880342526,13.23,100,"Distance 300",1174,88,50.6203295967999
"P91",576.48931341888,32.3927162502345,578.428114364851,467.760122258233,647.519039279727,373.006664317689,26.8426539091255,375.457959023304,293.073307887731,439.298661650343,27.35,100,"Distance 300",595,392,26.5215444129
"P92",359.845213484967,35.3761677651929,362.604215101439,272.61891880783,449.265358853624,1019.16501329598,41.9818236900029,1018.85867894051,934.026637900707,1146.56527369884,25.37,100,"Distance 300",357,1022,4.0165145819467
"P93",371.441346773155,30.5835889947737,369.737676455257,312.707123997454,441.32142338926,-2.78225971439465,34.3569975101802,-2.35333429933452,-77.020894526513,108.0364853049,17.54,100,"Distance 300",353,3,19.3266085543341
"P94",817.577831142588,35.3959279302058,818.593690207413,732.61521393791,919.443319911995,1008.23402593286,41.3030720287948,1012.20547047665,881.998343336542,1131.43753460147,26.59,100,"Distance 300",828,999,13.9243972444493
"P95",233.904574683813,41.8891270634965,235.399603657874,112.536040525654,349.566859903609,726.057798817002,47.201574284872,722.041376475015,596.447783421784,844.663765744234,26.69,100,"Distance 300",245,734,13.645036554671
"P96",966.473038758765,49.1552139495964,959.528823819151,810.550968158423,1137.39284172222,1148.91411885494,58.4203276123002,1146.96109699781,969.313276273007,1264.07553145608,19.35,100,"Distance 300",978,1131,21.3022648985008
"P97",915.931664044325,39.2162807871077,922.147113932366,810.725892110249,1010.67688295044,1184.36879030732,54.4132743671296,1182.49384542505,943.957164571263,1297.25613739586,18.45,100,"Distance 300",923,1158,27.2997156661675
"P98",420.966515546306,35.5240413688992,418.586291421795,333.717220027719,512.251509458135,869.073678105478,37.0637990333328,869.85411279296,784.754569796567,941.662000482211,28.01,100,"Distance 300",421,856,13.0737209857899
"P99",173.414536425796,36.6471950053661,174.540257204739,94.2543011081481,272.437407057835,344.565951814501,37.1685163934113,346.53826591902,228.258601662048,429.491415262373,24.47,100,"Distance 300",167,330,15.9158169699275
