"NodeId","TestId","avgRSS","sdRSS","n.det","distance","NodeUTMx","NodeUTMy","TestUTMx","TestUTMy"
"377A13","91",-92.0909090909091,6.09023062707063,11,138.003623140844,473201,3457600,473339,3457599
"377A13","106",-107,NA,1,686.680420574229,473201,3457600,472960,3456957
"377A22","11",-107.272727272727,1.27207775634268,11,813.801572866507,473312,3457476,472980,3456733
"377A22","20",-104.333333333333,0.577350269189626,3,598.379478257736,473312,3457476,472899,3457043
"377A22","24",-103.2,0.632455532033676,10,533.608470697383,473312,3457476,473065,3457003
"377A22","27",-96.4166666666667,0.668557923421521,12,502.015936002036,473312,3457476,473014,3457072
"377A22","53",-86.8333333333333,1.80067327475704,12,208.312265601428,473312,3457476,473199,3457651
"377A22","65",-103.5,3.56682242650545,10,388.65923377684,473312,3457476,473372,3457860
"377A22","67",-103,4.24264068711928,9,414.276477729547,473312,3457476,473408,3457879
"377A22","71",-99.9166666666667,0.996204919895622,12,498.678252984828,473312,3457476,473338,3457974
"377A22","74",-93.1666666666667,3.56328074910885,12,454.009911786075,473312,3457476,473315,3457930
"377A22","91",-71.1666666666667,1.19341628287971,12,125.928551170892,473312,3457476,473339,3457599
"377C9F","11",-108.8,0.836660026534076,5,992.299349994748,473487,3457586,472980,3456733
"377C9F","20",-108,0,3,800.370539187944,473487,3457586,472899,3457043
"377C9F","24",-103.090909090909,1.13618180363404,11,719.703411135448,473487,3457586,473065,3457003
"377C9F","27",-102.75,0.621581560508061,12,698.516284706377,473487,3457586,473014,3457072
"377C9F","53",-96.6666666666667,0.65133894727893,12,295.243966915499,473487,3457586,473199,3457651
"377C9F","65",-105.833333333333,1.32916013582513,6,297.154841791279,473487,3457586,473372,3457860
"377C9F","67",-90.2727272727273,0.904534033733291,11,303.463342102469,473487,3457586,473408,3457879
"377C9F","71",-107.833333333333,1.47196014438797,6,415.626033833301,473487,3457586,473338,3457974
"377C9F","74",-95.0833333333333,1.62135371797393,12,384.603692129964,473487,3457586,473315,3457930
"377C9F","91",-101.083333333333,1.31137217055151,12,148.569848892701,473487,3457586,473339,3457599
"377D96","27",-108.666666666667,0.577350269189626,3,856.248795619591,473365,3457853,473014,3457072
"377D96","53",-94.4166666666667,1.92865159365215,12,261.457453517776,473365,3457853,473199,3457651
"377D96","65",-44.0833333333333,1.67648622440092,12,9.89949493661167,473365,3457853,473372,3457860
"377D96","67",-60.5,3.3166247903554,12,50.2493781056044,473365,3457853,473408,3457879
"377D96","71",-92.6666666666667,1.87487373312218,12,123.97580409096,473365,3457853,473338,3457974
"377D96","74",-71.8333333333333,0.752772652709081,6,91.8095855561934,473365,3457853,473315,3457930
"377D96","91",-93,1.18321595661992,11,255.327241006517,473365,3457853,473339,3457599
"377E04","9",-91.25,1.05528970602217,12,167.107749670684,473050,3456831,472945,3456701
"377E04","11",-84.0833333333333,0.90033663737852,12,120.432553738597,473050,3456831,472980,3456733
"377E04","20",-89.4545454545455,3.20510955705531,11,260.278696784812,473050,3456831,472899,3457043
"377E04","24",-79.4,0.843274042711568,10,172.652830848498,473050,3456831,473065,3457003
"377E04","27",-92.0833333333333,1.88092498199125,12,243.673962499074,473050,3456831,473014,3457072
