"NodeId","TestId","avgRSS","sdRSS","n.det","distance","NodeUTMx","NodeUTMy","TestUTMx","TestUTMy"
"37A831","12",-79,0,12,229.008733457919,473063,3456983,472957,3456780
"37A831","13",-84.5,5.1478150704935,10,204.472492037438,473063,3456983,472966,3456803
"37A831","14",-93,1.34839972492648,12,186.271307506014,473063,3456983,473019,3456802
"37A831","15",-71.8181818181818,2.35873617932069,11,223.087426808415,473063,3456983,472841,3456961
"37A831","16",-73,0,11,216.453228204155,473063,3456983,472847,3456969
"37A831","17",-92.75,7.66485485837795,12,212.058954067024,473063,3456983,472851,3456978
"37A831","21",-71.6363636363636,0.674199862463242,11,104.086502487114,473063,3456983,472960,3456998
"37A831","22",-31.4545454545455,1.03572548135463,11,1.4142135623731,473063,3456983,473062,3456984
"37A831","23",-61.0909090909091,4.06090003458705,11,10.4403065089106,473063,3456983,473066,3456993
"37A831","25",-77.0833333333333,1.50504203102489,12,49.6487663492256,473063,3456983,473047,3457030
"37A831","26",-77.1666666666667,2.97972949758663,12,75.17978451685,473063,3456983,473027,3457049
"37A831","27",-81.5833333333333,3.14666730867996,12,101.59724405711,473063,3456983,473014,3457072
"37A831","30",-96.7272727272727,3.71728150913834,11,185.981181843755,473063,3456983,472933,3457116
"37A831","31",-87.0909090909091,0.539359889970594,11,194.465935320302,473063,3456983,472924,3457119
"37A831","32",-101.833333333333,1.80067327475704,12,223.664927961449,473063,3456983,472898,3457134
"37A831","34",-88.3333333333333,0.492365963917331,12,271.591605172178,473063,3456983,472852,3457154
"37A831","35",-89.7272727272727,0.467099366496914,11,293.646045435657,473063,3456983,472825,3457155
"37A831","36",-94.9166666666667,0.514928650544437,12,502.474874993765,473063,3456983,473198,3457467
"37A831","38",-90.4166666666667,0.514928650544437,12,519.319747361873,473063,3456983,473196,3457485
"37A831","39",-98.0833333333333,1.88092498199125,12,550.681396090335,473063,3456983,473216,3457512
"37A831","40",-102.3,1.05934990547138,10,572.713715568258,473063,3456983,473239,3457528
"37A831","41",-105.6,1.81659021245849,5,596.410932160033,473063,3456983,473254,3457548
"37A831","42",-104.545454545455,2.73362895666681,11,622.055463765089,473063,3456983,473266,3457571
"37A831","43",-100.166666666667,0.937436866561092,12,736.328730934764,473063,3456983,473487,3457585
"37A831","47",-95.25,0.452267016866645,12,663.43123230671,473063,3456983,473434,3457533
"37A831","48",-97.5,0.797724035217466,12,639.294924115623,473063,3456983,473416,3457516
"37A831","49",-100.636363636364,2.33549683248457,11,612.95432129972,473063,3456983,473406,3457491
"37A831","50",-103,1.27920429813366,12,632.787484073445,473063,3456983,473199,3457601
"37A831","51",-96.7272727272727,0.467099366496914,11,663.928460001528,473063,3456983,473287,3457608
"37A831","53",-107.833333333333,1.72240142436851,6,681.703747972681,473063,3456983,473199,3457651
"37A831","54",-100.5,0.797724035217466,12,696.006465487211,473063,3456983,473255,3457652
"37A831","56",-107.333333333333,0.866025403784439,9,751.228993050721,473063,3456983,473267,3457706
"37A831","57",-108.666666666667,0.577350269189626,3,790.896326960746,473063,3456983,473317,3457732
"37A831","59",-103.416666666667,0.668557923421521,12,809.697474369286,473063,3456983,473334,3457746
"37A831","60",-105,NA,1,841.042805093772,473063,3456983,473346,3457775
"37A831","61",-104.666666666667,1.43548112513055,12,864.250542377614,473063,3456983,473336,3457803
"37A831","62",-107.8,1.47572957474524,10,889.865158324563,473063,3456983,473345,3457827
"37A831","63",-107.142857142857,1.0690449676497,7,913.920127801112,473063,3456983,473358,3457848
"37A831","64",-107.857142857143,2.79455252402309,7,924.41603188175,473063,3456983,473367,3457856
"37A831","67",-110,NA,1,960.125512628427,473063,3456983,473408,3457879
"37A831","68",-106,1.89736659610103,11,989.490778127821,473063,3456983,473417,3457907
"37A831","69",-108.5,1.29099444873581,4,1010.92680249363,473063,3456983,473440,3457921
"37A831","72",-102.181818181818,0.750757193529548,11,1019.24138456011,473063,3456983,473336,3457965
"37A831","74",-109,1,3,979.955611239611,473063,3456983,473315,3457930
"37A831","75",-107,NA,1,958.282317482693,473063,3456983,473302,3457911
"37A831","76",-105,2.26077666104176,10,936.256909186789,473063,3456983,473279,3457894
"37A831","77",-107.666666666667,0.866025403784439,9,911.882667890996,473063,3456983,473266,3457872
"37A831","78",-109.5,2.12132034355964,2,981.046380147239,473063,3456983,473467,3457877
"37A831","79",-108,0.925820099772551,8,979.204268781545,473063,3456983,473458,3457879
"37A831","81",-98.75,0.621581560508061,12,936.092409968161,473063,3456983,473428,3457845
"37A831","82",-105.5,1.35400640077266,10,910.77110186918,473063,3456983,473415,3457823
"37A831","83",-106,2.39045721866879,8,885.463155642289,473063,3456983,473402,3457801
"37A831","84",-103.454545454545,1.75291964240443,11,860.169750688781,473063,3456983,473389,3457779
"37A831","85",-106.8,2.38746727726266,5,554.099269084521,473063,3456983,473312,3457478
"37A831","87",-95.8333333333333,0.717740562565273,12,561.04990865341,473063,3456983,473299,3457492
"37A831","89",-106.5,1.24316312101612,12,626.198850206546,473063,3456983,473333,3457548
"37A831","90",-94,3.3166247903554,11,646.578688173373,473063,3456983,473323,3457575
"37A831","91",-94.1666666666667,0.717740562565273,12,675.00518516527,473063,3456983,473339,3457599
"37A831","92",-84,0,11,225.641308274881,473063,3456983,473080,3457208
"37A831","93",-87.9090909090909,0.943879807448539,11,216.453228204155,473063,3456983,473077,3457199
"37A831","95",-95.9090909090909,2.02259958738973,11,180.02499826413,473063,3456983,473060,3457163
"37A831","97",-83.9166666666667,0.792961461098759,12,147.962833171037,473063,3456983,473025,3457126
"37A831","98",-80.4545454545455,1.57249078621379,11,127.581346598944,473063,3456983,473017,3457102
"37A831","99",-92.6363636363636,8.38179846181865,11,280.81488564533,473063,3456983,472819,3456844
"37A831","100",-78.7272727272727,0.467099366496914,11,273.62200203931,473063,3456983,472825,3456848
"37A831","101",-83,1.12815214963553,12,263.453980801202,473063,3456983,472835,3456851
"37A831","102",-82.4545454545455,0.687551650952329,11,235.229674998713,473063,3456983,472865,3456856
"37A831","104",-72.0909090909091,0.831209414593634,11,182.477395860419,473063,3456983,472906,3456890
"37A831","105",-72.3333333333333,0.65133894727893,12,161.235852092517,473063,3456983,472932,3456889
"37A831","106",-61.6363636363636,0.504524979109513,11,106.230880632705,473063,3456983,472960,3456957
"37A831","109",-84.4166666666667,1.31137217055151,12,114.542568506211,473063,3456983,472951,3457007
"37A831","110",-79,0.632455532033676,11,135.351394525509,473063,3456983,472935,3457027
"37A831","111",-75.25,0.452267016866645,12,165.275527529033,473063,3456983,472909,3457043
"37A831","112",-82.8333333333333,0.577350269189626,12,191.708111461148,473063,3456983,472887,3457059
"37A831","113",-99.75,2.34035739306473,12,250.153952597196,473063,3456983,472967,3457214
"37A831","115",-95.6,0.699205898780101,10,247.782162392695,473063,3456983,472949,3457203
"37A831","116",-79.5454545454545,1.57249078621379,11,192.608411031294,473063,3456983,472946,3456830
"37A831","117",-85.1818181818182,2.75020660380931,11,195.304889851739,473063,3456983,472951,3456823
