"NodeId","TestId","avgRSS","sdRSS","n.det","distance","NodeUTMx","NodeUTMy","TestUTMx","TestUTMy","e.dist"
"339E4D","20",-103,0,3,704.040481790643,473336,3457595,472899,3457043,691.989889658862
"339E4D","24",-101.083333333333,0.668557923421521,12,651.079872212312,473336,3457595,473065,3457003,519.087769249563
"339E4D","27",-95.4545454545455,0.522232967867094,11,614.176684676323,473336,3457595,473014,3457072,326.975016492008
"339E4D","53",-77.3333333333333,0.492365963917331,12,148.00337833982,473336,3457595,473199,3457651,115.695589927422
"339E4D","65",-103,2.67261241912424,8,267.434104033124,473336,3457595,473372,3457860,691.989889658862
"339E4D","67",-101.636363636364,1.96329963442809,11,292.98464123568,473336,3457595,473408,3457879,554.998716934925
"339E4D","68",-95.75,1.54478595163331,12,322.342985033023,473336,3457595,473417,3457907,333.418852411261
"339E4D","71",-97.9090909090909,0.943879807448539,11,379.005277008118,473336,3457595,473338,3457974,388.643567450393
"339E4D","74",-91.3,1.25166555703457,10,335.657563597188,473336,3457595,473315,3457930,253.964331352516
"339E4D","87",-73.5454545454545,0.687551650952329,11,109.444049632678,473336,3457595,473299,3457492,90.7961982963611
"339E4D","91",-43.9090909090909,0.831209414593634,11,5,473336,3457595,473339,3457599,10
"339E4D","116",-102.444444444444,1.0137937550497,9,858.676306881703,473336,3457595,472946,3456830,623.932357854023
"339FBA","9",-102,0.816496580927726,4,1055.54725142932,473209,3457723,472945,3456701,582.966788218256
"339FBA","11",-100.25,1.42222616792382,12,1016.14024622588,473209,3457723,472980,3456733,475.279948149729
"339FBA","20",-102.2,5.89067059000926,5,747.328575661335,473209,3457723,472899,3457043,600.314393054415
"339FBA","24",-99.25,1.21543108701099,12,734.258809957361,473209,3457723,473065,3457003,433.353531100702
"339FBA","27",-89.8,0.421637021355784,10,679.577810114486,473209,3457723,473014,3457072,233.2652133997
"339FBA","53",-76.6666666666667,3.96194014303216,12,72.691127381545,473209,3457723,473199,3457651,111.069074973977
"339FBA","65",-80.25,1.13818036595899,12,212.927217612028,473209,3457723,473372,3457860,137.381759100706
"339FBA","67",-87.25,3.13702232872339,12,252.857667473225,473209,3457723,473408,3457879,202.561649907436
"339FBA","68",-88.9166666666667,5.28218848125615,12,277.704879323357,473209,3457723,473417,3457907,222.056801743896
"339FBA","71",-75,0,12,282.209142304072,473209,3457723,473338,3457974,99.9744540980915
"339FBA","74",-86.0833333333333,2.74551976643381,12,232.561819738322,473209,3457723,473315,3457930,190.018876718787
"339FBA","87",-87.1,0.737864787372622,10,247.913291293549,473209,3457723,473299,3457492,200.901691180701
"339FBA","91",-92.0909090909091,1.13618180363404,11,179.655225362359,473209,3457723,473339,3457599,265.863542052391
"339FBA","116",-94.6,3.50238014308365,10,930.92319769141,473209,3457723,472946,3456830,309.484378455383
"375E07","20",-104,0,2,1030.64251804396,473339,3457975,472899,3457043,977.448375534573
"375E07","27",-97.6666666666667,0.492365963917331,12,959.705163057905,473339,3457975,473014,3457072,381.577404986807
"375E07","53",-90.9,1.52388392675499,10,352.953254695292,473339,3457975,473199,3457651,248.219583585054
"375E07","65",-84.75,3.67114052131933,12,119.6411300515,473339,3457975,473372,3457860,176.633275936957
"375E07","67",-70.6666666666667,0.887625364598595,12,118.224362971428,473339,3457975,473408,3457879,73.8460312686181
"375E07","68",-70.5555555555556,1.23603308118261,9,103.479466562212,473339,3457975,473417,3457907,73.221275352753
"375E07","71",-39,1.20604537831105,12,1.4142135623731,473339,3457975,473338,3457974,10
"375E07","74",-63.0833333333333,1.16450015288132,12,51,473339,3457975,473315,3457930,35.3326836957813
"375E07","87",-94.2,0.788810637746616,10,484.653484460805,473339,3457975,473299,3457492,301.821234448925
"375E07","91",-91.4166666666667,1.83195540504146,12,376,473339,3457975,473339,3457599,255.673249946802
"375E07","116",-101.090909090909,0.943879807448539,11,1210.56763545041,473339,3457975,472946,3456830,519.536394583301
"3763C0","20",-103.333333333333,0.577350269189626,3,880.155099968182,473211,3457866,472899,3457043,748.878947275694
"3763C0","24",-103.454545454545,0.522232967867094,11,875.262817672498,473211,3457866,473065,3457003,774.692116146709
"3763C0","27",-97.3333333333333,0.492365963917331,12,818.073957536848,473211,3457866,473014,3457072,372.272911921942
"3763C0","53",-90.1818181818182,2.52262489554756,11,215.33462331915,473211,3457866,473199,3457651,238.323252138676
"3763C0","65",-92.8333333333333,0.937436866561092,12,161.111762450791,473211,3457866,473372,3457860,277.757646952996
"3763C0","67",-89.0833333333333,0.792961461098759,12,197.428468058687,473211,3457866,473408,3457879,224.12143389943
"3763C0","68",-97.0833333333333,3.70401093001856,12,210.040472290461,473211,3457866,473417,3457907,365.582832049888
"3763C0","71",-83.5,0.522232967867094,12,166.712327078714,473211,3457866,473338,3457974,164.889448996508
"3763C0","74",-93.6363636363636,6.78634993605145,11,122.11470017979,473211,3457866,473315,3457930,291.523926133139
"3763C0","87",-96.2,0.788810637746616,10,384.213482324606,473211,3457866,473299,3457492,343.675065916687
"3763C0","91",-102.583333333333,2.02072594216369,12,296.096268129134,473211,3457866,473339,3457599,638.792731691188
"3763C0","116",-100.363636363636,1.02691063610494,11,1069.3554133215,473211,3457866,472946,3456830,480.689555914119
"3765C3","1",-98.5833333333333,0.90033663737852,12,362.249913733599,472818,3457173,472943,3456833,409.807645180061
"3765C3","20",-92.6363636363636,1.5015143870591,11,153.169840373358,472818,3457173,472899,3457043,274.528536861884
"3765C3","24",-93.3636363636364,1.02691063610494,11,299.848294975976,472818,3457173,473065,3457003,286.735489354469
"3765C3","27",-103.285714285714,4.42396073348629,7,220.492630262329,472818,3457173,473014,3457072,739.628650989749
"3765C3","28",-85.8333333333333,0.577350269189626,12,213.506440183897,472818,3457173,473019,3457101,187.435929625179
"3765C3","87",-102.3,0.674948557710553,10,577.167220136418,472818,3457173,473299,3457492,609.623095508665
"3765C3","91",-98.4166666666667,0.668557923421521,12,672.991084636342,472818,3457173,473339,3457599,404.351844325324
"3765C3","106",-90.2727272727273,0.467099366496914,11,258.495647932417,472818,3457173,472960,3456957,239.547728147434
"3765C3","116",-84.8181818181818,0.750757193529548,11,366.105176144779,472818,3457173,472946,3456830,177.295287468216
