"NodeId","TestId","avgRSS","sdRSS","n.det","distance","NodeUTMx","NodeUTMy","TestUTMx","TestUTMy","e.dist"
"3775FB","11",-100.8,4.93963561409139,10,268.92749952357,472839,3456962,472980,3456733,498.546724821493
"3775FB","18",-74.8333333333333,1.89896303441131,12,49.0407993409569,472839,3456962,472870,3457000,101.079241116435
"3775FB","19",-59.0833333333333,0.514928650544437,12,74.6726188103779,472839,3456962,472865,3457032,24.0379716720358
"3775FB","20",-81.6666666666667,7.76159933534476,12,100.801785698469,472839,3456962,472899,3457043,148.753583706548
"3775FB","24",-96.2727272727273,0.646669790682863,11,229.688920063637,472839,3456962,473065,3457003,338.920613317437
"3775FB","29",-95.3636363636364,4.12971493623294,11,178.353581405028,472839,3456962,472940,3457109,318.921984233668
"3775FB","33",-89.9166666666667,3.75277674973257,12,188.862383761299,472839,3456962,472877,3457147,231.217521407598
"3775FB","37",-102.363636363636,1.20604537831105,11,626.958531324042,472839,3456962,473198,3457476,622.399999878261
"3775FB","96",-96.1818181818182,0.750757193529548,11,274.052914598623,472839,3456962,473043,3457145,336.816577836394
"3775FB","103",-74.6363636363636,2.33549683248457,11,85.4224794770089,472839,3456962,472878,3456886,99.8777210339416
"3775FB","107",-84.8181818181818,5.43724529184001,11,130.061523903113,472839,3456962,472969,3456958,175.940432339805
"3775FB","108",-72.7272727272727,0.467099366496914,11,122.918672300021,472839,3456962,472961,3456977,88.6340838646599
"3775FB","114",-90.5833333333333,0.668557923421521,12,274.213420532256,472839,3456962,472956,3457210,239.901726623023
"3775FB","118",-87.1818181818182,4.91565218090503,11,188.501989379423,472839,3456962,472957,3456815,199.456895250445
"3775FB","120",-84.2727272727273,3.31936467086426,11,238.53092042752,472839,3456962,473015,3456801,170.927949159003
"3775FB","121",-86.7272727272727,2.2401298663653,11,255.601251953115,472839,3456962,473043,3456808,194.686688236302
"3777FD","1",-73.25,0.452267016866645,12,184.764715246175,473086,3456716,472943,3456833,91.6427760826461
"3777FD","2",-79.1666666666667,6.02771377334171,12,183.002732220041,473086,3456716,472939,3456825,129.798967852516
"3777FD","3",-81.1666666666667,3.58870281282637,12,178.058978992917,473086,3456716,472938,3456815,144.797768149038
"3777FD","10",-93.8181818181818,5.96352549786084,11,130.034610777285,473086,3456716,472956,3456713,289.360426226306
